ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z,ACC Sensor 1 X,ACC Sensor 1 Y,ACC Sensor 1 Z
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0357666015625,
0.0,0.0,0.0,,0.0450439453125,
0.0,0.0,0.0,,0.05224609375,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.057861328125,
0.0,0.0,0.0,,0.061767578125,
0.0,0.0,0.0,,0.0645751953125,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0667724609375,
0.0,0.0,0.0,,0.0679931640625,
0.0,0.0,0.0,,0.068359375,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0684814453125,
0.0,0.0,0.0,,0.0679931640625,
0.0,0.0,0.0,,0.0675048828125,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
0.0,0.0,0.0,,0.067138671875,
