GYRO Sensor 0 X,GYRO Sensor 0 Y,GYRO Sensor 0 Z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-8.748091697692871,9.633587837219238,-2.70992374420166
-8.80152702331543,9.961832046508789,-2.70992374420166
-8.862595558166504,9.854961395263672,-2.717557191848755
-9.297709465026855,10.51145076751709,-2.671755790710449
-9.190839767456055,10.572519302368164,-2.1908397674560547
-9.244275093078613,10.557251930236816,-2.0458016395568848
-9.19847297668457,10.916030883789062,-2.0839693546295166
-9.236640930175781,11.083969116210938,-1.961832046508789
-9.259541511535645,11.404580116271973,-1.6335878372192383
-9.389312744140625,11.984732627868652,-1.3816794157028198
-9.114503860473633,12.038167953491211,-1.4885495901107788
-9.152671813964844,12.267175674438477,-1.2519084215164185
-9.083969116210938,12.389312744140625,-1.3206106424331665
-9.236640930175781,12.755724906921387,-0.847328245639801
-9.061068534851074,13.106870651245117,-0.9618320465087891
-9.312976837158203,13.282443046569824,-0.7786259651184082
-9.122137069702148,13.22137451171875,-0.7786259651184082
-9.114503860473633,13.114503860473633,-1.0992366075515747
-9.022900581359863,12.923664093017578,-0.9465649127960205
-9.137404441833496,13.22137451171875,-0.9770992398262024
-9.229007720947266,13.053435325622559,-1.2366411685943604
-9.51145076751709,12.87022876739502,-1.3129770755767822
-9.229007720947266,12.656488418579102,-1.427480936050415
-9.22137451171875,12.114503860473633,-1.5114504098892212
-9.458015441894531,11.5496187210083,-1.9541984796524048
-9.358778953552246,10.70992374420166,-2.030534267425537
-9.19847297668457,10.068702697753906,-2.0534350872039795
-9.32824420928955,9.946564674377441,-2.068702220916748
-9.259541511535645,9.38167953491211,-2.114503860473633
-9.114503860473633,9.29007625579834,-2.435114622116089
-8.90839672088623,9.312976837158203,-2.8091602325439453
-8.83969497680664,9.015267372131348,-2.541984796524048
-8.763359069824219,8.900763511657715,-2.641221284866333
-8.534351348876953,8.61832046508789,-2.671755790710449
-8.534351348876953,8.587786674499512,-2.671755790710449
-8.587786674499512,8.984732627868652,-2.564885377883911
-8.465648651123047,9.320611000061035,-2.7938930988311768
-9.106870651245117,9.641221046447754,-2.3740458488464355
-8.633587837219238,9.900763511657715,-2.6870229244232178
-8.625954627990723,10.4503812789917,-2.221374034881592
-8.748091697692871,10.862595558166504,-1.9847328662872314
-8.847328186035156,11.641221046447754,-1.503816843032837
-8.931297302246094,11.694656372070312,-1.412213683128357
-8.717556953430176,12.503816604614258,-0.7480915784835815
-8.732824325561523,13.083969116210938,-0.25954198837280273
-9.076335906982422,13.67175579071045,-0.2748091518878937
-9.099236488342285,14.206107139587402,0.12977099418640137
-9.175572395324707,15.282443046569824,0.8396946787834167
-9.51145076751709,15.702290534973145,1.2977099418640137
-9.809160232543945,15.816793441772461,1.587786316871643
-9.893129348754883,16.030534744262695,1.9007633924484253
-9.824427604675293,16.64122200012207,2.435114622116089
-10.083969116210938,17.18320655822754,2.786259651184082
-10.343511581420898,17.648855209350586,2.580152750015259
-10.030534744262695,17.832061767578125,2.824427366256714
-10.16030502319336,18.106870651245117,3.1221373081207275
-10.068702697753906,18.274808883666992,2.961832046508789
-9.992366790771484,18.053434371948242,2.961832046508789
-9.519083976745605,17.40458106994629,2.3664121627807617
-9.320611000061035,16.793893814086914,2.419847249984741
-9.351144790649414,16.007633209228516,2.3053436279296875
-9.366412162780762,15.099236488342285,1.9541984796524048
-9.099236488342285,14.068702697753906,1.694656491279602
-9.015267372131348,12.793892860412598,1.5114504098892212
-9.12977123260498,11.824427604675293,1.6412214040756226
-8.969465255737305,10.58015251159668,1.3206106424331665
-9.259541511535645,9.664122581481934,1.0610686540603638
-8.969465255737305,8.58015251159668,0.9618320465087891
-9.122137069702148,7.496183395385742,0.442748099565506
-9.114503860473633,6.595419883728027,0.20610687136650085
-9.244275093078613,5.549618244171143,-0.16030533611774445
-9.267175674438477,5.2366414070129395,-0.6717557311058044
-9.320611000061035,5.0916032791137695,-0.8931297659873962
-9.351144790649414,5.358778476715088,-0.6030534505844116
-9.061068534851074,5.41984748840332,-0.8015267252922058
-8.816793441772461,5.816793918609619,-0.8015267252922058
-8.809160232543945,6.396946430206299,-0.6870229244232178
-8.458015441894531,7.190839767456055,-0.7404580116271973
-8.122137069702148,7.656488418579102,-0.9770992398262024
-7.923664093017578,8.70992374420166,-0.8320610523223877
-7.557251930236816,9.061068534851074,-0.8091602921485901
-7.900763511657715,10.145038604736328,-0.3358778655529022
-7.923664093017578,10.244275093078613,-0.38167938590049744
-7.7633585929870605,10.664122581481934,-0.038167938590049744
-8.152671813964844,11.335877418518066,-0.39694657921791077
-8.229007720947266,11.4503812789917,-0.16030533611774445
-8.244275093078613,11.564885139465332,0.16030533611774445
-8.633587837219238,11.984732627868652,0.6183205842971802
-8.572519302368164,11.786259651184082,0.6106870174407959
-8.984732627868652,12.007633209228516,1.3511450290679932
-9.099236488342285,12.022900581359863,1.4351145029067993
-8.954198837280273,12.145038604736328,1.4427480697631836
-9.351144790649414,12.19847297668457,2.0
-9.412213325500488,12.335877418518066,1.961832046508789
-9.389312744140625,12.885496139526367,2.1297709941864014
-9.190839767456055,13.122137069702148,2.175572633743286
-9.274808883666992,13.427480697631836,2.0610687732696533
-8.984732627868652,13.503816604614258,2.007633686065674
-9.007633209228516,13.877862930297852,2.0
-9.229007720947266,13.900763511657715,1.732824444770813
-8.992366790771484,13.938931465148926,1.732824444770813
