ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z,ACC Sensor 1 X,ACC Sensor 1 Y,ACC Sensor 1 Z
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
-0.260498046875,0.947021484375,-0.199462890625,,0.0394287109375,
-0.26171875,0.942626953125,-0.1962890625,,0.0394287109375,
-0.260986328125,0.941162109375,-0.20166015625,,0.0394287109375,
-0.262939453125,0.9453125,-0.20166015625,,0.0394287109375,
-0.262939453125,0.9482421875,-0.1923828125,,0.0394287109375,
-0.26904296875,0.9482421875,-0.1923828125,,0.0394287109375,
-0.26953125,0.9443359375,-0.199951171875,,0.0394287109375,
-0.268798828125,0.94677734375,-0.199462890625,,0.0394287109375,
-0.275146484375,0.946044921875,-0.203125,,0.0394287109375,
-0.2744140625,0.953857421875,-0.195068359375,,0.0394287109375,
-0.277587890625,0.946044921875,-0.199462890625,,0.0394287109375,
-0.275390625,0.95263671875,-0.201171875,,0.0394287109375,
-0.27783203125,0.9482421875,-0.1962890625,,0.0394287109375,
-0.283447265625,0.9423828125,-0.19677734375,,0.0394287109375,
-0.2841796875,0.952392578125,-0.193603515625,,0.0394287109375,
-0.280517578125,0.956298828125,-0.19189453125,,0.0394287109375,
-0.281982421875,0.955322265625,-0.186279296875,,0.0394287109375,
-0.283935546875,0.955322265625,-0.1875,,0.0394287109375,
-0.294189453125,0.950927734375,-0.187744140625,,0.0394287109375,
-0.291259765625,0.9560546875,-0.1845703125,,0.0394287109375,
-0.28857421875,0.953369140625,-0.190673828125,,0.0394287109375,
-0.2900390625,0.951416015625,-0.193359375,,0.0394287109375,
-0.293212890625,0.954345703125,-0.18310546875,,0.0394287109375,
-0.293701171875,0.952880859375,-0.179931640625,,0.0394287109375,
-0.28955078125,0.949951171875,-0.1865234375,,0.0394287109375,
-0.281005859375,0.950439453125,-0.18603515625,,0.0394287109375,
-0.283935546875,0.94970703125,-0.187744140625,,0.0394287109375,
-0.27978515625,0.947265625,-0.19287109375,,0.0394287109375,
-0.275390625,0.94677734375,-0.193359375,,0.0394287109375,
-0.27587890625,0.947265625,-0.1962890625,,0.0394287109375,
-0.2685546875,0.939697265625,-0.19873046875,,0.0394287109375,
-0.2666015625,0.946044921875,-0.19091796875,,0.0394287109375,
-0.267822265625,0.943359375,-0.189697265625,,0.0394287109375,
-0.26806640625,0.9501953125,-0.191650390625,,0.0394287109375,
-0.264404296875,0.940673828125,-0.19091796875,,0.0394287109375,
-0.261474609375,0.944580078125,-0.19091796875,,0.0394287109375,
-0.2666015625,0.944580078125,-0.194091796875,,0.0394287109375,
-0.264404296875,0.947021484375,-0.189208984375,,0.0394287109375,
-0.27392578125,0.94091796875,-0.19580078125,,0.0394287109375,
-0.269287109375,0.94189453125,-0.1923828125,,0.0394287109375,
-0.26953125,0.947265625,-0.190185546875,,0.0394287109375,
-0.270263671875,0.93798828125,-0.189208984375,,0.0394287109375,
-0.269775390625,0.942138671875,-0.191650390625,,0.0394287109375,
-0.27490234375,0.93994140625,-0.189208984375,,0.0394287109375,
-0.270751953125,0.933837890625,-0.190185546875,,0.0394287109375,
-0.267822265625,0.934814453125,-0.196533203125,,0.0394287109375,
-0.27490234375,0.932373046875,-0.192626953125,,0.0394287109375,
-0.27783203125,0.932373046875,-0.1904296875,,0.0394287109375,
-0.277099609375,0.93701171875,-0.187744140625,,0.0394287109375,
-0.283203125,0.931640625,-0.19775390625,,0.0394287109375,
-0.281494140625,0.9326171875,-0.188720703125,,0.0394287109375,
-0.288330078125,0.93896484375,-0.191650390625,,0.0394287109375,
-0.287353515625,0.931640625,-0.197998046875,,0.0394287109375,
-0.28369140625,0.936279296875,-0.19677734375,,0.0394287109375,
-0.28515625,0.935302734375,-0.1923828125,,0.0394287109375,
-0.28125,0.938720703125,-0.190185546875,,0.0394287109375,
-0.28076171875,0.939208984375,-0.195068359375,,0.0394287109375,
-0.281494140625,0.9384765625,-0.195068359375,,0.0394287109375,
-0.281494140625,0.938232421875,-0.195556640625,,0.0394287109375,
-0.28125,0.937255859375,-0.191162109375,,0.0394287109375,
-0.281005859375,0.939208984375,-0.192626953125,,0.0394287109375,
-0.285400390625,0.943115234375,-0.19091796875,,0.0394287109375,
-0.290283203125,0.9365234375,-0.197265625,,0.0394287109375,
-0.28564453125,0.941650390625,-0.198486328125,,0.0394287109375,
-0.289794921875,0.9384765625,-0.198974609375,,0.0394287109375,
-0.28759765625,0.935302734375,-0.195068359375,,0.0394287109375,
-0.29248046875,0.9384765625,-0.19482421875,,0.0394287109375,
-0.293701171875,0.933837890625,-0.19482421875,,0.0394287109375,
-0.2939453125,0.932861328125,-0.2021484375,,0.0394287109375,
-0.288818359375,0.9326171875,-0.203857421875,,0.0394287109375,
-0.298095703125,0.937255859375,-0.1982421875,,0.0394287109375,
-0.297119140625,0.935302734375,-0.19482421875,,0.0394287109375,
-0.292236328125,0.933837890625,-0.1923828125,,0.0394287109375,
-0.30224609375,0.938232421875,-0.192138671875,,0.03857421875,
-0.293212890625,0.93798828125,-0.191650390625,,0.03857421875,
-0.293701171875,0.93896484375,-0.196533203125,,0.037841796875,
-0.284423828125,0.929931640625,-0.19482421875,,0.037841796875,
-0.28564453125,0.934326171875,-0.194580078125,,0.0374755859375,
-0.28076171875,0.93505859375,-0.19140625,,0.0374755859375,
-0.2763671875,0.93359375,-0.193603515625,,0.0374755859375,
-0.275634765625,0.933837890625,-0.1962890625,,0.0374755859375,
-0.271728515625,0.926513671875,-0.197998046875,,0.0374755859375,
-0.26806640625,0.929931640625,-0.196533203125,,0.0374755859375,
-0.263671875,0.9375,-0.198974609375,,0.0374755859375,
-0.264404296875,0.93359375,-0.19775390625,,0.0374755859375,
-0.26025390625,0.9267578125,-0.198974609375,,0.0374755859375,
-0.25927734375,0.932861328125,-0.197998046875,,0.0374755859375,
-0.26220703125,0.931640625,-0.192626953125,,0.0374755859375,
-0.266845703125,0.935302734375,-0.1953125,,0.0374755859375,
-0.263671875,0.938720703125,-0.19580078125,,0.0374755859375,
