GYRO Sensor 0 X,GYRO Sensor 0 Y,GYRO Sensor 0 Z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-4.450381755828857,10.183206558227539,0.49618321657180786
-4.526717662811279,10.167939186096191,0.580152690410614
-4.656488418579102,10.0,0.4351145029067993
-4.923664093017578,10.099236488342285,0.28244274854660034
-4.824427604675293,10.541984558105469,0.28244274854660034
-5.3740458488464355,10.496183395385742,0.05343511328101158
-5.129770755767822,10.732824325561523,0.015267175622284412
-5.442748069763184,11.41984748840332,-0.17557251453399658
-5.404580116271973,11.70992374420166,-0.1679389327764511
-5.259541988372803,11.847328186035156,-0.1679389327764511
-5.190839767456055,12.061068534851074,-0.4656488597393036
-5.122137546539307,11.5496187210083,-0.6641221642494202
-5.213740348815918,11.206107139587402,-0.732824444770813
-5.175572395324707,11.473282814025879,-1.0152671337127686
-5.396946430206299,10.969465255737305,-1.122137427330017
-5.4809160232543945,11.076335906982422,-1.4351145029067993
-5.633587837219238,10.832060813903809,-1.6870229244232178
-5.870229244232178,10.748091697692871,-1.85496187210083
-6.007633686065674,10.809160232543945,-1.877862572669983
-6.229007720947266,11.007633209228516,-1.572519063949585
-6.511450290679932,11.106870651245117,-1.7557251453399658
-6.389312744140625,11.061068534851074,-1.6412214040756226
-6.473282337188721,10.732824325561523,-1.3206106424331665
-6.648854732513428,10.648855209350586,-1.198473334312439
-6.732824325561523,10.305343627929688,-1.2977099418640137
-7.022900581359863,10.519083976745605,-1.2595419883728027
-7.190839767456055,10.503816604614258,-1.3816794157028198
-7.183206081390381,10.809160232543945,-1.1526718139648438
-7.038167953491211,11.16030502319336,-1.3587785959243774
-7.190839767456055,12.038167953491211,-1.7251908779144287
-7.221374034881592,12.083969116210938,-2.1908397674560547
-7.0,12.435114860534668,-2.465648889541626
-7.0916032791137695,12.473282814025879,-2.7328243255615234
-7.251908302307129,12.045801162719727,-2.992366313934326
-7.557251930236816,12.38167953491211,-3.4732823371887207
-7.740458011627197,12.48854923248291,-3.6183207035064697
-7.72519063949585,12.435114860534668,-3.5267176628112793
-7.938931465148926,12.312976837158203,-3.8702290058135986
-7.809160232543945,11.702290534973145,-3.603053331375122
-8.015267372131348,11.786259651184082,-3.572519063949585
-7.7633585929870605,11.572519302368164,-3.7251908779144287
-7.72519063949585,11.099236488342285,-3.6564886569976807
-7.938931465148926,11.053435325622559,-3.572519063949585
-7.938931465148926,10.694656372070312,-3.893129825592041
-7.541984558105469,10.473282814025879,-3.992366313934326
-7.786259651184082,10.458015441894531,-3.4732823371887207
-8.167939186096191,10.396946907043457,-4.007633686065674
-8.045801162719727,10.41984748840332,-3.893129825592041
-8.41984748840332,10.610687255859375,-3.8778626918792725
-8.58015251159668,10.824427604675293,-3.503816843032837
-8.61832046508789,10.51145076751709,-4.106870174407959
-8.786259651184082,10.229007720947266,-3.9465649127960205
-9.480916023254395,10.320611000061035,-3.641221284866333
-9.603053092956543,10.12977123260498,-3.641221284866333
-9.83969497680664,10.007633209228516,-3.931297779083252
-10.076335906982422,9.847328186035156,-3.503816843032837
-9.80152702331543,10.122137069702148,-3.7251908779144287
-10.076335906982422,10.175572395324707,-3.8320610523223877
-9.977099418640137,10.755724906921387,-3.580152750015259
-9.679388999938965,10.90839672088623,-3.6870229244232178
-9.458015441894531,11.152671813964844,-3.992366313934326
-9.404580116271973,11.679388999938965,-3.786259651184082
-9.297709465026855,11.679388999938965,-3.923664093017578
-9.343511581420898,11.961832046508789,-4.167938709259033
-9.656488418579102,11.946564674377441,-4.396946430206299
-9.854961395263672,12.09160327911377,-4.6259541511535645
-9.564885139465332,12.305343627929688,-4.687022686004639
-9.824427604675293,12.847328186035156,-4.847328186035156
-9.770992279052734,13.068702697753906,-5.099236488342285
-9.786259651184082,13.740458488464355,-5.244274616241455
-10.251908302307129,13.992366790771484,-5.381679534912109
-9.824427604675293,14.122137069702148,-5.061068534851074
