ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z,ACC Sensor 1 X,ACC Sensor 1 Y,ACC Sensor 1 Z
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.038818359375,
0.0,0.0,0.0,,0.038818359375,
0.0,0.0,0.0,,0.038818359375,
0.0,0.0,0.0,,0.038818359375,
0.0,0.0,0.0,,0.038818359375,
0.0,0.0,0.0,,0.038818359375,
0.0,0.0,0.0,,0.038818359375,
0.0,0.0,0.0,,0.03857421875,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.0380859375,
0.0,0.0,0.0,,0.037841796875,
0.0,0.0,0.0,,0.03759765625,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.0,0.0,0.0,,0.0374755859375,
0.148681640625,0.01171875,0.92529296875,,0.0374755859375,
0.146240234375,0.019287109375,0.92578125,,0.0374755859375,
0.142578125,0.014892578125,0.933349609375,,0.0374755859375,
0.146728515625,0.013671875,0.92724609375,,0.0374755859375,
0.14892578125,0.012939453125,0.92822265625,,0.0374755859375,
0.14208984375,0.013671875,0.927734375,,0.0374755859375,
0.1455078125,0.015625,0.931640625,,0.0374755859375,
0.144287109375,0.01708984375,0.92919921875,,0.0374755859375,
0.14599609375,0.011474609375,0.931396484375,,0.0374755859375,
0.147216796875,0.01123046875,0.92822265625,,0.0374755859375,
0.1474609375,0.010009765625,0.934814453125,,0.0374755859375,
0.146484375,0.01318359375,0.93212890625,,0.0374755859375,
0.14111328125,0.015869140625,0.92724609375,,0.0374755859375,
0.148681640625,0.01171875,0.927734375,,0.0374755859375,
0.149169921875,0.0126953125,0.93310546875,,0.0374755859375,
0.14453125,0.017333984375,0.932373046875,,0.0374755859375,
0.14404296875,0.013916015625,0.928955078125,,0.0374755859375,
0.14599609375,0.00830078125,0.931640625,,0.0374755859375,
0.142822265625,0.019775390625,0.928466796875,,0.0374755859375,
0.145751953125,0.008056640625,0.935791015625,,0.0374755859375,
0.142822265625,0.01318359375,0.930908203125,,0.03857421875,
0.141357421875,0.0078125,0.933837890625,,0.039306640625,
0.14990234375,0.01220703125,0.93505859375,,0.0396728515625,
0.14208984375,0.00732421875,0.935791015625,,0.0396728515625,
0.14697265625,0.012939453125,0.932861328125,,0.0396728515625,
0.142578125,0.011962890625,0.931884765625,,0.0396728515625,
0.14208984375,0.008056640625,0.933349609375,,0.0396728515625,
0.1376953125,0.013427734375,0.934326171875,,0.0396728515625,
0.142333984375,0.003662109375,0.931640625,,0.0396728515625,
0.1435546875,0.00830078125,0.931396484375,,0.0396728515625,
0.147705078125,0.009521484375,0.92919921875,,0.0396728515625,
0.148681640625,0.01611328125,0.93505859375,,0.0396728515625,
0.14892578125,0.015625,0.932373046875,,0.0396728515625,
0.14892578125,0.010498046875,0.9287109375,,0.0396728515625,
0.142578125,0.01123046875,0.929931640625,,0.0396728515625,
0.1455078125,0.007080078125,0.933837890625,,0.0396728515625,
0.147705078125,0.015869140625,0.927978515625,,0.0396728515625,
0.141357421875,0.014892578125,0.927001953125,,0.0396728515625,
0.1455078125,0.01171875,0.933349609375,,0.0396728515625,
0.14404296875,0.01025390625,0.93115234375,,0.0396728515625,
0.148681640625,0.0087890625,0.927490234375,,0.0396728515625,
0.14697265625,0.0087890625,0.93212890625,,0.0396728515625,
0.145751953125,0.015869140625,0.9296875,,0.0396728515625,
0.14501953125,0.013671875,0.932861328125,,0.0396728515625,
0.146728515625,0.009765625,0.93017578125,,0.0396728515625,
0.15087890625,0.0126953125,0.930419921875,,0.0396728515625,
0.154296875,0.011474609375,0.933349609375,,0.0396728515625,
