ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z,ACC Sensor 1 X,ACC Sensor 1 Y,ACC Sensor 1 Z
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0394287109375,
0.0,0.0,0.0,,0.0386962890625,
0.0,0.0,0.0,,0.0382080078125,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.0,0.0,0.0,,0.0377197265625,
0.10546875,0.020751953125,0.928466796875,,0.0377197265625,
0.107421875,0.01953125,0.93505859375,,0.0377197265625,
0.11083984375,0.017578125,0.941162109375,,0.0377197265625,
0.10888671875,0.01611328125,0.9296875,,0.0377197265625,
0.110107421875,0.0205078125,0.936767578125,,0.0377197265625,
0.109619140625,0.022216796875,0.93408203125,,0.0377197265625,
0.113525390625,0.0234375,0.93701171875,,0.0377197265625,
0.1123046875,0.0244140625,0.936279296875,,0.0377197265625,
0.116943359375,0.02197265625,0.93408203125,,0.0379638671875,
0.11279296875,0.014404296875,0.93505859375,,0.0382080078125,
0.118896484375,0.0205078125,0.938232421875,,0.0384521484375,
0.11181640625,0.025390625,0.934326171875,,0.0384521484375,
0.118896484375,0.02392578125,0.93359375,,0.0384521484375,
0.115234375,0.01708984375,0.931396484375,,0.0384521484375,
0.10888671875,0.0166015625,0.934326171875,,0.0384521484375,
0.114990234375,0.026123046875,0.934814453125,,0.0384521484375,
0.11376953125,0.013916015625,0.9375,,0.0384521484375,
0.1142578125,0.0185546875,0.93212890625,,0.0384521484375,
0.114013671875,0.020751953125,0.94140625,,0.0384521484375,
0.11474609375,0.024658203125,0.93798828125,,0.0384521484375,
0.1123046875,0.023193359375,0.93408203125,,0.0384521484375,
0.110595703125,0.0234375,0.93505859375,,0.0384521484375,
0.10986328125,0.022705078125,0.935791015625,,0.0384521484375,
0.116455078125,0.0244140625,0.935302734375,,0.0384521484375,
0.1142578125,0.023681640625,0.93701171875,,0.0384521484375,
0.11669921875,0.023681640625,0.935546875,,0.0384521484375,
0.11181640625,0.02099609375,0.938232421875,,0.0384521484375,
0.11767578125,0.021728515625,0.934326171875,,0.0384521484375,
0.1181640625,0.020263671875,0.93505859375,,0.0384521484375,
0.111083984375,0.016845703125,0.93505859375,,0.0384521484375,
0.11474609375,0.020751953125,0.9326171875,,0.0384521484375,
0.11279296875,0.017578125,0.93994140625,,0.0384521484375,
0.115234375,0.015869140625,0.936767578125,,0.0384521484375,
0.1083984375,0.0185546875,0.939208984375,,0.0384521484375,
0.10791015625,0.015869140625,0.93310546875,,0.0384521484375,
0.108154296875,0.01708984375,0.93798828125,,0.0384521484375,
0.1103515625,0.01904296875,0.9345703125,,0.0384521484375,
0.114990234375,0.01513671875,0.934814453125,,0.0384521484375,
0.111328125,0.015869140625,0.933349609375,,0.0384521484375,
0.10986328125,0.01611328125,0.935791015625,,0.0384521484375,
0.11328125,0.01611328125,0.936279296875,,0.0384521484375,
0.113525390625,0.018798828125,0.93505859375,,0.0384521484375,
0.10888671875,0.01806640625,0.93701171875,,0.0384521484375,
0.113037109375,0.019287109375,0.938232421875,,0.0384521484375,
0.109375,0.021728515625,0.9365234375,,0.0384521484375,
0.1123046875,0.02099609375,0.9375,,0.0384521484375,
0.11376953125,0.019287109375,0.937744140625,,0.0384521484375,
0.115478515625,0.018798828125,0.933349609375,,0.0384521484375,
0.12060546875,0.0263671875,0.930908203125,,0.0384521484375,
0.115966796875,0.026123046875,0.9326171875,,0.0384521484375,
0.1142578125,0.01806640625,0.934326171875,,0.0384521484375,
0.1162109375,0.021484375,0.933349609375,,0.0384521484375,
0.111083984375,0.0224609375,0.93603515625,,0.0384521484375,
0.10888671875,0.024658203125,0.93798828125,,0.0384521484375,
0.115478515625,0.02294921875,0.93359375,,0.0384521484375,
0.115478515625,0.0224609375,0.943359375,,0.0384521484375,
0.11474609375,0.017578125,0.937255859375,,0.0384521484375,
0.117431640625,0.024169921875,0.93505859375,,0.0391845703125,
0.11279296875,0.025146484375,0.935302734375,,0.039794921875,
0.115966796875,0.023681640625,0.93212890625,,0.0401611328125,
0.113037109375,0.025146484375,0.936767578125,,0.0401611328125,
0.11083984375,0.026123046875,0.933837890625,,0.0401611328125,
0.11181640625,0.020263671875,0.936279296875,,0.0401611328125,
0.109130859375,0.021728515625,0.935546875,,0.0401611328125,
0.1162109375,0.027099609375,0.9345703125,,0.0401611328125,
0.11376953125,0.023193359375,0.93994140625,,0.0401611328125,
0.11328125,0.020263671875,0.94091796875,,0.0401611328125,
0.112548828125,0.0224609375,0.932373046875,,0.0401611328125,
0.107177734375,0.0205078125,0.93994140625,,0.0401611328125,
0.11376953125,0.024658203125,0.932861328125,,0.0401611328125,
0.115966796875,0.019775390625,0.932373046875,,0.0401611328125,
0.113525390625,0.019287109375,0.93603515625,,0.0401611328125,
0.115966796875,0.02490234375,0.94091796875,,0.0401611328125,
0.11767578125,0.026123046875,0.93408203125,,0.0401611328125,
0.1181640625,0.0224609375,0.93603515625,,0.0401611328125,
0.115966796875,0.027587890625,0.93310546875,,0.0401611328125,
0.115966796875,0.01318359375,0.93408203125,,0.0401611328125,
0.11865234375,0.021240234375,0.936279296875,,0.0401611328125,
0.11572265625,0.02392578125,0.93408203125,,0.0401611328125,
0.12060546875,0.023681640625,0.94140625,,0.0401611328125,
0.1162109375,0.02490234375,0.935791015625,,0.0401611328125,
0.1240234375,0.021240234375,0.936279296875,,0.0401611328125,
0.116455078125,0.021728515625,0.933349609375,,0.0401611328125,
0.114990234375,0.025634765625,0.9296875,,0.0401611328125,
0.120361328125,0.02978515625,0.93896484375,,0.0401611328125,
0.12255859375,0.01611328125,0.9326171875,,0.0401611328125,
0.115234375,0.0224609375,0.933837890625,,0.0401611328125,
