x, y
-0.09074836105330683, -0.14937635372320562
9.990142850437312, -0.34605521945875967
21.817157698746733, 0.4506186670650036
27.246413092798022, 3.6323350013692832
32.57083848356359, 8.240595513730176
37.959413577832365, 9.893693828266985
43.47472345219282, 10.02813254661787
48.5816657018134, 10.272113924365772
54.0124857227794, 9.632285209251375
59.37289753258335, 9.48290885552817
64.8350100918436, 9.186645753977144
69.84963935349616, 5.009087061518161
75.39624176615085, 3.5377299773445863
80.78794611424905, 2.9302661388702167
86.0576095629997, 2.12114422286952
91.67462018681645, 1.4464610252197077
97.59516843208736, 1.5958373789429132
100.10795925711514, 1.5958373789429132
