x, y
0,0
11.84204413,1.701431087
17.14440573,2.266921303
22.1184669,4.228775515
28.29268293,10.43924701
33.04065041,19.02824971
38.51180798,18.14777152
43.73209446,19.82440041
49.00503291,17.14576254
54.485482,17.01431087
59.64847077,15.71219524
64.67673248,15.07229842
70.36933798,12.91202659
75.63143631,10.28299313
80.87495161,6.565142985
86.08439799,4.945559166
91.38675958,4.129566706
100,3.660805079
