x, y
0.20089310906539562, 0.7290025562904977
2.450971171462645, 0.05639777596596517
4.439211024291514, -0.8704874116485929
6.298788998280747, -1.5094987341151374
8.047386696662691, -1.712530727592612
10.973503929454166, -0.1311861310512668
13.451185607927378, 4.420850012566897
14.696798124997649, 8.0266295585648
16.05941018686069, 12.323159256284981
17.308784747171885, 16.874950192181554
19.464059319897824, 24.200040459274064
21.038474416224943, 29.15863100529036
23.039505216072953, 32.90221729082249
25.22901438229131, 34.328590607318226
27.67998555375396, 32.50449036640164
30.001918642052875, 29.17800241529606
32.712094592815255, 24.072042028603484
35.96814301783585, 19.434428390150007
40.776410484062104, 16.43627357825498
47.18166530606103, 16.39360743469812
53.37850293251271, 16.358542730510585
59.00463859931607, 15.483886787594942
66.42752611798521, 14.23896718507666
74.93350588571666, 13.352786479246232
80.9365982852607, 11.651780514568404
87.0623332944589, 9.343395023509292
92.90215301734679, 7.112740380194573
100.34836520410967, 5.1150330723914506
