pi_time,position,velocity,torque
0.44556689262390137,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.45252108573913574,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.4592125415802002,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.464308500289917,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.46894049644470215,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.4737710952758789,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.47872018814086914,1.6081101701380938,-0.012210012210012167,0.01318681318681314
0.48391199111938477,1.6081101701380938,-0.0366300366300365,0.01318681318681314
0.488767147064209,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.4935309886932373,1.6081101701380938,-0.012210012210012167,-0.0659340659340657
0.4989197254180908,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.5039687156677246,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.5096886157989502,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.5149402618408203,1.6084916456855112,0.012210012210012167,0.01318681318681314
0.5198380947113037,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.5247111320495605,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.5305321216583252,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.5356192588806152,1.6084916456855112,0.012210012210012167,-0.09230769230769198
0.5406179428100586,1.6081101701380938,-0.0366300366300365,-0.03956043956043942
0.5454776287078857,1.6081101701380938,-0.0366300366300365,-0.03956043956043942
0.5508308410644531,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.5558571815490723,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.5613653659820557,1.6081101701380938,-0.0366300366300365,-0.01318681318681314
0.5672397613525391,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.5731356143951416,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.5785396099090576,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.5835747718811035,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.5884215831756592,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.5932433605194092,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.5981724262237549,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.6035704612731934,1.6081101701380938,-0.0366300366300365,-0.0659340659340657
0.6086678504943848,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.6142675876617432,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.6197338104248047,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.6247873306274414,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.6313493251800537,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.6378240585327148,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.6438162326812744,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.6487319469451904,1.6081101701380938,-0.0366300366300365,-0.03956043956043942
0.653717041015625,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.6591174602508545,1.6084916456855112,0.012210012210012167,-0.0659340659340657
0.66408371925354,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.6696736812591553,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.6746776103973389,1.6084916456855112,0.012210012210012167,-0.0659340659340657
0.6795654296875,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.6848342418670654,1.6084916456855112,0.012210012210012167,-0.0659340659340657
0.6899163722991943,1.6081101701380938,-0.0366300366300365,0.01318681318681314
0.6948773860931396,1.6081101701380938,-0.0366300366300365,-0.01318681318681314
0.6997637748718262,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.7045891284942627,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.7100191116333008,1.6084916456855112,0.012210012210012167,0.01318681318681314
0.7150192260742188,1.6081101701380938,-0.0366300366300365,-0.03956043956043942
0.7205758094787598,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.72576904296875,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.7307648658752441,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.7364277839660645,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.7415962219238281,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.7466175556182861,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.7514772415161133,1.6081101701380938,-0.012210012210012167,-0.09230769230769198
0.7563731670379639,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.7616803646087646,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.7666349411010742,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.7721085548400879,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.7773399353027344,1.6081101701380938,-0.012210012210012167,0.01318681318681314
0.7822144031524658,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.7880387306213379,1.6081101701380938,-0.012210012210012167,-0.03956043956043942
0.793337345123291,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.7982101440429688,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.8031086921691895,1.6081101701380938,-0.0366300366300365,-0.03956043956043942
0.8080346584320068,1.6081101701380938,-0.012210012210012167,-0.01318681318681314
0.8134400844573975,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.8185989856719971,1.6084916456855112,-0.012210012210012167,0.01318681318681314
0.8238315582275391,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.8289170265197754,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.8347766399383545,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.8410987854003906,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.8463256359100342,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.8513791561126709,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.8563075065612793,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.861156702041626,1.6084916456855112,-0.012210012210012167,0.01318681318681314
0.8665659427642822,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.8715643882751465,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.8770112991333008,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.8820390701293945,1.6081101701380938,-0.0366300366300365,-0.01318681318681314
0.8869140148162842,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.8925204277038574,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.8983497619628906,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.9037685394287109,1.6084916456855112,0.012210012210012167,-0.01318681318681314
0.9088220596313477,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.9140217304229736,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.9194631576538086,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.9246408939361572,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.9298911094665527,1.6081101701380938,-0.0366300366300365,-0.01318681318681314
0.9348671436309814,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.9405629634857178,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.9471018314361572,1.6081101701380938,-0.0366300366300365,-0.03956043956043942
0.9528741836547852,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.958672046661377,1.6084916456855112,-0.012210012210012167,-0.01318681318681314
0.9636142253875732,1.6084916456855112,-0.012210012210012167,-0.03956043956043942
0.9684669971466064,1.6084916456855112,0.012210012210012167,-0.03956043956043942
0.2349865436553955,-2.4744411383230336,-0.0366300366300365,-0.03956043956043942
0.24187970161437988,-2.4744411383230336,-0.0366300366300365,-0.01318681318681314
0.24853777885437012,-2.4744411383230336,-0.0366300366300365,-0.03956043956043942
0.2534210681915283,-2.4744411383230336,0.0366300366300365,-0.01318681318681314
0.2580726146697998,-2.4744411383230336,0.0366300366300365,-0.01318681318681314
0.26296210289001465,-2.4744411383230336,0.08547008547008517,-0.01318681318681314
0.2678515911102295,-2.4744411383230336,-0.13431013431013383,-0.0659340659340657
0.27301621437072754,-2.4744411383230336,-0.13431013431013383,-0.01318681318681314
0.2778768539428711,-2.4744411383230336,-0.012210012210012167,-0.01318681318681314
0.282639741897583,-2.4744411383230336,0.08547008547008517,-0.03956043956043942
0.2880587577819824,-2.4744411383230336,0.13431013431013383,-0.03956043956043942
0.2933981418609619,-2.4744411383230336,0.0366300366300365,-0.01318681318681314
0.2988150119781494,-2.4744411383230336,-0.0366300366300365,-0.01318681318681314
0.3040282726287842,-2.4744411383230336,0.1098901098901095,-0.01318681318681314
0.30896759033203125,-2.4744411383230336,0.012210012210012167,-0.01318681318681314
0.3138315677642822,-2.4744411383230336,-0.0366300366300365,-0.01318681318681314
0.3196251392364502,-2.4744411383230336,-0.0366300366300365,-0.0659340659340657
0.3247649669647217,-2.4744411383230336,0.0366300366300365,-0.01318681318681314
0.32976770401000977,-2.4744411383230336,0.0366300366300365,-0.01318681318681314
0.3346078395843506,-2.4744411383230336,-0.0366300366300365,-0.01318681318681314
0.33992743492126465,-2.474822613870451,-0.08547008547008517,-0.01318681318681314
0.34514832496643066,-2.474822613870451,-0.06105006105006083,-0.03956043956043942
0.35051560401916504,-2.474822613870451,-0.0366300366300365,-0.01318681318681314
0.35651302337646484,-2.474822613870451,-0.0366300366300365,-0.01318681318681314
0.36254429817199707,-2.474822613870451,-0.08547008547008517,-0.01318681318681314
