Roll,Pitch,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
103.83130645751953,65.02384185791016,154.27389526367188,-20.43484878540039,8.535877227783203,-2.8736228942871094,-1.272168517112732,-1.7211923599243164,1.5435847043991089
97.34150695800781,62.995025634765625,150.35397338867188,-16.399585723876953,6.902409553527832,-0.46914955973625183,-2.122103691101074,-0.9788532257080078,1.940841555595398
94.94823455810547,62.34335708618164,149.6855926513672,-13.496917724609375,4.342296600341797,0.8150277733802795,-3.0901668071746826,-1.3074135780334473,2.071495294570923
90.17121124267578,60.61777877807617,146.5100860595703,-10.42837905883789,1.8991817235946655,1.6278724670410156,-3.477264881134033,-1.8798214197158813,2.506950616836548
87.63358306884766,59.190303802490234,144.65536499023438,-7.647353172302246,2.996253490447998,2.3187382221221924,-3.0735890865325928,-1.9237895011901855,2.7170236110687256
86.8472671508789,58.444862365722656,143.87646484375,-5.4745049476623535,3.227804660797119,2.2979609966278076,-2.0435893535614014,-1.589746117591858,2.270477294921875
86.55950164794922,58.05645751953125,143.57843017578125,-4.788329601287842,3.8854286670684814,2.6468801498413086,-1.2474039793014526,-1.067981481552124,1.7330793142318726
86.1793212890625,57.864749908447266,143.30226135253906,-4.569126605987549,4.1497578620910645,2.477156639099121,-0.8693283200263977,-0.8161710500717163,1.2052955627441406
86.16810607910156,57.75886535644531,143.41001892089844,-4.199120998382568,4.264054298400879,2.781275749206543,-0.6384085416793823,-0.5236329436302185,0.8495464324951172
86.46532440185547,57.71892547607422,143.71510314941406,-4.31635856628418,4.564359188079834,2.701796293258667,-0.41857340931892395,-0.2006620615720749,0.547948956489563
86.77904510498047,57.655487060546875,143.8925323486328,-4.940731048583984,5.035435199737549,2.6150929927825928,-0.16116850078105927,-0.03880190849304199,0.3902563154697418
86.81192016601562,57.602359771728516,143.8417510986328,-5.168699264526367,5.107959747314453,2.5841493606567383,0.019918201491236687,0.0033652419224381447,0.28008806705474854
86.08932495117188,57.48250961303711,143.4049072265625,-5.417938709259033,5.095093250274658,2.7811522483825684,-0.056408725678920746,-0.08869843930006027,0.2023743987083435
84.34445190429688,57.184906005859375,142.52757263183594,-5.441044807434082,5.008677959442139,2.464972734451294,-0.5481373071670532,-0.32462799549102783,0.26337239146232605
