Percentage,theta_1,theta_2,EE_X,EE_Y,tau_1,tau_2,force_X,force_Y
0.0,0.7056237771652141,2.52912674299138,-0.17394531199221824,0.24517985,-0.2193484636496482,0.0367327111071587,1.3877787807814457e-17,-0.8946431105559784
0.3584229390681004,0.7060958207286605,2.5294501134144225,-0.17401181035769187,0.244988815625,0.3925637203389553,-0.0663506449383472,0.0,1.6023740485355278
0.7168458781362008,0.7063790468667283,2.529644135668248,-0.174051709376976,0.244874195,0.7592530952642602,-0.1290380483714806,5.551115123125783e-17,3.1005843439904317
1.0752688172043012,0.7067566817174853,2.529902832006682,-0.17410490806935486,0.2447213675000001,1.2476380037854986,-0.2135988768908118,5.551115123125783e-17,5.098198071263635
1.4336917562724016,0.7071343165682424,2.530161528345116,-0.1741581067617337,0.24456854,1.7354123316829284,-0.2992776904510152,0.0,7.095811798536841
1.792114695340502,0.7075119514189996,2.53042022468355,-0.17421130545411262,0.2444157125,2.2225760789565503,-0.3860752527584601,-2.220446049250313e-16,9.093425525810048
2.1505376344086025,0.7083341551870859,2.5298188380085684,-0.1743592246436212,0.24459402,2.7128018768894275,-0.4719737382944384,-2.220446049250313e-16,11.09103925308325
2.508960573476703,0.7091563589551722,2.529217451333587,-0.1745071438331297,0.2447723275,3.2037400538416616,-0.5582572813335187,0.0,13.088652980356455
2.8673835125448037,0.7099785627232584,2.5286160646586047,-0.17465506302263828,0.244950635,3.6953906098132463,-0.6449229646203397,2.220446049250313e-16,15.086266707629658
3.225806451612904,0.7108007664913447,2.5280146779836232,-0.17480298221214685,0.2451289425,4.1877535448041785,-0.7319678806594315,0.0,17.083880434902866
3.584229390681004,0.711622970259431,2.527413291308642,-0.17495090140165548,0.24530725,4.680828858814467,-0.8193891316774086,0.0,19.08149416217607
3.942652329749104,0.7125304911585287,2.526981046557448,-0.17510834520424767,0.245401244,5.190155536846233,-0.9126360207539796,0.0,21.14967085026772
4.301075268817205,0.7134380120576265,2.5265488018062543,-0.17526578900683976,0.245495238,5.699871007277251,-1.0067389674119027,0.0,23.21784753835936
4.6594982078853056,0.7143455329567242,2.5261165570550608,-0.175423232809432,0.245589232,6.209975270107495,-1.1016949039793489,0.0,25.28602422645101
5.017921146953406,0.7152530538558219,2.525684312303867,-0.1755806766120242,0.245683226,6.720468325336991,-1.197500768503383,4.440892098500626e-16,27.354200914542663
5.376344086021506,0.7161605747549198,2.525252067552673,-0.1757381204146164,0.24577722,7.231350172965729,-1.2941535047516108,-4.440892098500626e-16,29.422377602634317
5.734767025089607,0.7176454397412396,2.5245963606936863,-0.17599541854834083,0.245905924,7.743713850133129,-1.3966684045874802,-8.881784197001252e-16,31.49055429072596
6.093189964157707,0.7191303047275592,2.523940653834699,-0.17625271668206532,0.246034628,8.256609892525463,-1.5006568412826722,4.440892098500626e-16,33.55873097881759
6.451612903225808,0.720615169713879,2.523284946975712,-0.17651001481578976,0.2461633319999999,8.77003830014273,-1.6061109544000232,-8.881784197001252e-16,35.62690766690923
6.810035842293908,0.7221000347001987,2.5226292401167254,-0.1767673129495142,0.2462920359999999,9.283999072984914,-1.7130229036856244,-4.440892098500626e-16,37.69508435500088
7.168458781362008,0.7235848996865184,2.5219735332577384,-0.17702461108323864,0.2464207399999999,9.79849221105203,-1.821384869117834,-4.440892098500626e-16,39.76326104309253
7.526881720430109,0.7249499920301515,2.520736634446333,-0.17728171373335322,0.2468146539999999,9.960474502944962,-1.8509236162095328,0.0,40.356090457031634
7.885304659498209,0.7263150843737849,2.519499735634928,-0.17753881638346786,0.2472085679999999,10.122923842449424,-1.8804749000602112,-1.7763568394002505e-15,40.94891987097076
8.24372759856631,0.7276801767174179,2.518262836823523,-0.1777959190335825,0.247602482,10.28584022956541,-1.9100365256642051,0.0,41.54174928490986
8.60215053763441,0.7290452690610513,2.517025938012117,-0.17805302168369702,0.247996396,10.449223664292909,-1.939606313048025,0.0,42.134578698848976
8.96057347670251,0.7304103614046844,2.5157890392007123,-0.17831012433381171,0.2483903100000001,10.613074146631952,-1.969182097132089,8.881784197001252e-16,42.72740811278809
9.318996415770613,0.7321380700784302,2.514299705235215,-0.17863604112426346,0.248851516,10.78030678200616,-2.0012272193533045,0.0,43.320237526727176
9.67741935483871,0.733865778752176,2.512810371269718,-0.1789619579147153,0.249312722,10.948086250345725,-2.0333043909638358,-8.881784197001252e-16,43.91306694066631
10.035842293906812,0.7355934874259217,2.5113210373042207,-0.1792878747051671,0.2497739279999999,11.11641255165068,-2.065410279136306,0.0,44.50589635460541
10.394265232974911,0.7373211960996674,2.509831703338724,-0.1796137914956189,0.2502351339999999,11.285285685920996,-2.097541578128137,0.0,45.09872576854452
10.752688172043012,0.7390489047734132,2.5083423693732265,-0.17993970828607064,0.2506963399999999,11.454705653156672,-2.129695008989989,-8.881784197001252e-16,45.691555182483626
11.111111111111112,0.7404863554013815,2.5074567069758174,-0.1802023027223978,0.2509215859999999,11.449727528211415,-2.138032411921973,-8.881784197001252e-16,45.63069965694946
11.469534050179211,0.7419238060293497,2.5065710445784086,-0.18046489715872488,0.251146832,11.444721988338738,-2.1462776849423166,-8.881784197001252e-16,45.56984413141529
11.827956989247314,0.743361256657318,2.5056853821809995,-0.18072749159505203,0.251372078,11.439689033538654,-2.154431283852545,8.881784197001252e-16,45.50898860588112
12.186379928315414,0.7447987072852862,2.5047997197835903,-0.18099008603137912,0.251597324,11.43462866381117,-2.1624936627070546,-8.881784197001252e-16,45.44813308034695
