ORIENTATION Sensor 1 W,ORIENTATION Sensor 1 X,ORIENTATION Sensor 1 Y,ORIENTATION Sensor 1 Z
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.6644035978242755,-0.05288929212838411,-0.0629957802593708,0.7428338397294283
0.6642952701076865,-0.05283088609576225,-0.06300413329154253,0.742934163659811
0.6641659885644913,-0.05276738293468952,-0.0630355067551136,0.7430515913292766
0.664036188274622,-0.05271264258772135,-0.06307747680693865,0.7431679144501686
0.6639710664749146,-0.052734725177288055,-0.06311758700758219,0.7432211264967918
0.663880449719727,-0.052729856222867966,-0.06309420708566904,0.7433043997734785
0.6638185847550631,-0.05276240687817335,-0.06313034147024155,0.7433542720973492
0.6636883607134223,-0.052770938724279404,-0.06310167349874973,0.743472371250391
0.6635403875261545,-0.052784450352191925,-0.06308723241090775,0.7436047047376633
0.6634171502664685,-0.05278593022376299,-0.06303687673062086,0.7437188187614083
0.6632867502048612,-0.05278557259589434,-0.06299065984785557,0.7438390599563718
0.6631421912461519,-0.05276884604245424,-0.06292900815606117,0.7439743420109153
0.6630042418837547,-0.052742679603397846,-0.06283991411328316,0.7441066652536392
0.6628723777830601,-0.05266061704605818,-0.06279280502349138,0.7442339230328798
0.6627958351746202,-0.052610513754189014,-0.06278256047517061,0.7443064991384745
0.6627211691811681,-0.05258010420948267,-0.0627742474898696,0.7443758314475417
0.6626563826575875,-0.05253759678453207,-0.0627979589626193,0.7444345075637102
0.6625902196392417,-0.05247032642364502,-0.0628296947106719,0.7444954626262188
0.6625248473137617,-0.05244871787726879,-0.06283672992140055,0.7445545671507716
0.6624472038820386,-0.052367229014635086,-0.06287189945578575,0.7446264149621129
0.6623530173674226,-0.05229778680950403,-0.06290488597005606,0.7447122912853956
0.662248314358294,-0.05229855887591839,-0.06287432927638292,0.7448079260066152
0.6621494721621275,-0.05221136752516031,-0.0628423672169447,0.7449046140536666
0.6620813673362136,-0.052173404954373837,-0.0628248592838645,0.7449692841619253
0.6620142022147775,-0.05211273953318596,-0.06280780211091042,0.7450346546247602
0.6619429970160127,-0.052060119807720184,-0.0627623600885272,0.7451054276898503
0.6618864722549915,-0.05202364735305309,-0.06272262521088123,0.7451615314930677
0.6618048176169395,-0.05201903451234102,-0.06267446652054787,0.745238428004086
0.6617542551830411,-0.05198738817125559,-0.06263887323439121,0.7452885275706649
0.6617049667984247,-0.05196940712630749,-0.06256992183625698,0.7453393330797553
0.6616507526487112,-0.05194841884076595,-0.06247780751436949,0.7453966503962874
0.6615981860086322,-0.05192411132156849,-0.062400572933256626,0.745451470836997
0.6615542331710458,-0.05188526026904583,-0.062288371846079826,0.745502564124763
0.6615033457055688,-0.05185661278665066,-0.06218924093991518,0.7455579871311784
0.6614657137542963,-0.05182705167680979,-0.062076158821582794,0.7456028535962105
0.6613878021016717,-0.0518220579251647,-0.06195444334298372,0.745682436041534
0.6612726431339979,-0.051810543052852154,-0.061843276023864746,0.7457945868372917
0.6611408367753029,-0.0517926849424839,-0.061720400117337704,0.7459228532388806
0.6610042545944452,-0.051760924980044365,-0.061623409390449524,0.7460541101172566
0.6609140066429973,-0.05173162464052439,-0.06151525489985943,0.7461450174450874
0.6608343319967389,-0.05168200936168432,-0.06138339079916477,0.7462298795580864
0.6607501273974776,-0.0516220536082983,-0.061287038028240204,0.7463165083900094
0.6604826366528869,-0.05149343702942133,-0.061139822006225586,0.7465741978958249
0.6603383319452405,-0.05138947255909443,-0.061056796461343765,0.7467157924547791
0.6601943634450436,-0.051275093108415604,-0.06099689472466707,0.7468558391556144
0.6600801693275571,-0.05118253268301487,-0.06095943972468376,0.7469661720097065
0.6599954348057508,-0.05111320037394762,-0.06092045456171036,0.747048968449235
0.6599182263016701,-0.05102731753140688,-0.060916162095963955,0.7471233932301402
0.6598174516111612,-0.050999793224036694,-0.06086182501167059,0.7472187010571361
0.6597238117828965,-0.05094439722597599,-0.060822343453764915,0.7473083697259426
0.6596276788040996,-0.05084868613630533,-0.06079252436757088,0.7474021697416902
0.6595010478049517,-0.050765722058713436,-0.06075736880302429,0.7475224072113633
0.6593781067058444,-0.05069392826408148,-0.060688518919050694,0.7476413166150451
0.6592720430344343,-0.050575608387589455,-0.06062199641019106,0.7477482538670301
0.6591843729838729,-0.05049584526568651,-0.06053001340478659,0.7478383826091886
0.6590976547449827,-0.05046537145972252,-0.060430681332945824,0.7479249006137252
0.6590219996869564,-0.05043823178857565,-0.060356758534908295,0.7479993626475334
0.6589676812291145,-0.05041414499282837,-0.0602674949914217,0.7480560364201665
0.6588877253234386,-0.0503585422411561,-0.060212825424969196,0.7481346093118191
0.6588075384497643,-0.05031121335923672,-0.060161542147397995,0.7482125321403146
0.6587401768192649,-0.05028261709958315,-0.06007681880146265,0.7482805689796805
0.6586641799658537,-0.0502542769536376,-0.06000414025038481,0.7483551995828748
0.6586032612249255,-0.05022240802645683,-0.059928652830421925,0.7484170002862811
0.6585539802908897,-0.050192033872008324,-0.059850974939763546,0.748468616977334
0.658571831882,-0.050186132080852985,-0.05975537095218897,0.7484609447419643
0.6586117297410965,-0.050187813118100166,-0.05965803470462561,0.7484334893524647
0.6586762545630336,-0.05020215269178152,-0.05955841485410929,0.7483836757019162
0.6587355136871338,-0.050190641544759274,-0.05945275165140629,0.7483406905084848
0.658792962320149,-0.050175352953374386,-0.05930708162486553,0.7483027018606663
0.6588545991107821,-0.05013827420771122,-0.05920812953263521,0.7482587546110153
0.6589597659185529,-0.050037763081490993,-0.059065867215394974,0.7481841146945953
0.659064912237227,-0.04995152726769447,-0.058896301314234734,0.7481106258928776
0.6591721577569842,-0.04986697621643543,-0.05869860760867596,0.7480373131111264
0.6592843094840646,-0.04975075088441372,-0.05848439130932093,0.7479629898443818
0.6593906488269567,-0.04968298692256212,-0.05822620540857315,0.7478938950225711
0.659473542124033,-0.049647366628050804,-0.05800442863255739,0.7478404035791755
0.6595467729493976,-0.049583716318011284,-0.05776616279035807,0.7477984866127372
0.6596266971901059,-0.04955588188022375,-0.057550462894141674,0.7477464647963643
0.6596797490492463,-0.04952398035675287,-0.05733684729784727,0.7477181870490313
0.6597383068874478,-0.04946151189506054,-0.05712307337671518,0.747687017545104
0.6598116494715214,-0.04943040478974581,-0.05694491136819124,0.7476379442960024
0.6598596759140491,-0.049386183731257915,-0.05679757986217737,0.7476096879690886
0.6598915504291654,-0.049310498870909214,-0.05667408928275108,0.7475959211587906
0.659908302128315,-0.04925694316625595,-0.05658139754086733,0.7475916855037212
0.6599020818248391,-0.04918708931654692,-0.056492055766284466,0.7476085321977735
0.6598793650045991,-0.0491118598729372,-0.05642768833786249,0.747638389468193
0.6598397875204682,-0.0490712970495224,-0.0563606433570385,0.7476810403168201
0.6597951781004667,-0.04897789657115936,-0.05631121899932623,0.747730253264308
0.6597056603059173,-0.04881040286272764,-0.0562277901917696,0.747826462611556
0.6596878860145807,-0.04872526600956917,-0.05616716202348471,0.7478522500023246
0.6596769168972969,-0.048694186843931675,-0.05608913488686085,0.7478698063641787
0.659658401273191,-0.04860333167016506,-0.05601461138576269,0.7478976342827082
0.6596052683889866,-0.04854285065084696,-0.05594915430992842,0.7479533208534122
0.6595390755683184,-0.04852437134832144,-0.05589317064732313,0.7480170745402575
0.6594746867194772,-0.04848915804177523,-0.05584489740431309,0.7480797301977873
0.6593406330794096,-0.04844542406499386,-0.05580099765211344,0.7482039928436279
0.6591939693316817,-0.04841452185064554,-0.055753858759999275,0.748338726349175
0.6590317003428936,-0.048365965485572815,-0.05575944669544697,0.7484843553975224
0.658969022333622,-0.0483225816860795,-0.05577975790947676,0.7485408270731568
0.6589795462787151,-0.04828508011996746,-0.0557883121073246,0.7485333448275924
0.6589908264577389,-0.04828921798616648,-0.05579320341348648,0.7485227826982737
0.6589693473652005,-0.04829027410596609,-0.05580644868314266,0.7485406370833516
