Percentage,theta_1,theta_2,tau_1,tau_2,X,Y,theta_1_2
13.978494623655916,0.8693447602178349,2.4783441258792642,11.271722234392886,-3.7386844657308784,-0.11682999000000005,0.25319512999999993,3.3476888860970995
14.336917562724016,0.8718616943564075,2.47647880993631,11.276903502804863,-3.744903873578116,-0.11762145000000007,0.25365344999999995,3.3483405042927177
14.695340501792101,0.8731811403567793,2.4756649913673763,11.252605987801413,-3.7434271158427825,-0.11802566000000003,0.25382366999999995,3.348846131724156
15.053763440860202,0.8745005863571513,2.4748511727984424,11.228265733802429,-3.7418496978229356,-0.11842986999999998,0.25399388999999994,3.3493517591555935
15.412186379928302,0.8758200323575231,2.474037354229508,11.203882740807915,-3.7401721841141407,-0.11883407999999995,0.2541641099999999,3.3498573865870314
15.770609318996403,0.8771394783578952,2.473223535660574,11.179457008817867,-3.738395137265323,-0.11923828999999993,0.25433432999999994,3.3503630140184697
16.129032258064502,0.878458924358267,2.47240971709164,11.154988537832285,-3.736519117782985,-0.11964249999999987,0.2545045499999999,3.350868641449907
16.487455197132604,0.8798943307420968,2.470728351530262,11.144951878220686,-3.7216243235935558,-0.12015253999999989,0.2550059599999999,3.350622682272359
16.845878136200703,0.8813297371259268,2.469046985968884,11.134789324121071,-3.7066919885196183,-0.1206625799999999,0.25550736999999996,3.3503767230948114
17.204301075268805,0.8827651435097567,2.467365620407506,11.124500875533434,-3.69172301838828,-0.12117261999999991,0.2560087799999999,3.350130763917263
17.562724014336904,0.8842005498935865,2.4656842548461277,11.114086532457772,-3.6767183110456387,-0.12168265999999991,0.2565101899999999,3.3498848047397147
17.921146953405003,0.8856359562774163,2.46400288928475,11.1035462948941,-3.6616787564507702,-0.12219269999999993,0.25701159999999995,3.3496388455621666
18.279569892473106,0.8871265728919855,2.462918097762027,11.098486697603551,-3.663585487025796,-0.12266912999999995,0.2572631299999999,3.3500446706540132
18.637992831541204,0.8886171895065548,2.461833306239304,11.093395957502517,-3.6654085192793606,-0.12314555999999996,0.2575146599999999,3.3504504957458594
18.996415770609307,0.8901078061211241,2.4607485147165815,11.088274074590975,-3.667148379799567,-0.12362198999999999,0.25776618999999984,3.3508563208377056
19.35483870967741,0.8915984227356933,2.4596637231938585,11.083121048868932,-3.6688055925041554,-0.12409842,0.25801771999999984,3.351262145929552
19.713261648745505,0.8930890393502626,2.4585789316711355,11.077936880336392,-3.6703806786523248,-0.12457485000000001,0.2582692499999998,3.3516679710213984
20.071684587813607,0.8959151576096523,2.456479649856283,11.0826635169118,-3.6780204248819217,-0.12548935,0.25875289999999984,3.3523948074659353
20.43010752688171,0.8987412758690422,2.45438036804143,11.0873302710863,-3.685397198736864,-0.12640385,0.2592365499999998,3.3531216439104723
20.78853046594981,0.9015673941284318,2.452281086226577,11.09193714285991,-3.6925137127861274,-0.12731835,0.2597201999999998,3.3538484803550093
21.14695340501791,0.9043935123878214,2.4501818044117245,11.096484132232604,-3.6993726535310554,-0.12823285,0.2602038499999998,3.3545753167995462
21.50537634408601,0.9072196306472111,2.448082522596872,11.10097123920441,-3.705976681609722,-0.12914735,0.2606874999999998,3.355302153244083
21.86379928315411,0.9071185004787932,2.447632428003929,11.112631189483665,-3.697687766708018,-0.12915986,0.2608811099999998,3.354750928482723
22.22222222222221,0.9070173703103753,2.447182333410988,11.124296209120166,-3.689397885343599,-0.12917236999999998,0.26107471999999987,3.3541997037213624
22.58064516129031,0.9069162401419574,2.446732238818045,11.135966298113877,-3.6811070360280653,-0.12918488,0.26126832999999994,3.3536484789600025
22.939068100358412,0.9068151099735395,2.4462821442251035,11.14764145646482,-3.6728152172701662,-0.12919739,0.26146194000000006,3.353097254198642
23.29749103942651,0.9067139798051216,2.445832049632161,11.159321684173015,-3.6645224275758514,-0.1292099,0.26165555000000007,3.352546029437282
23.65591397849461,0.9108932916429928,2.4369548979949096,11.29121269203981,-3.585297286195528,-0.13105578999999995,0.26466679000000004,3.347848189637902
24.014336917562712,0.9150726034808642,2.4280777463576575,11.423182544239399,-3.505894686027921,-0.13290167999999994,0.26767803,3.3431503498385218
24.372759856630815,0.9192519153187355,2.4192005947204067,11.55523124077177,-3.42631123218514,-0.1347475699999999,0.27068927,3.3384525100391413
24.731182795698913,0.9234312271566069,2.410323443083155,11.687358781636918,-3.34654361535407,-0.1365934599999999,0.2737005099999999,3.333754670239762
25.089605734767012,0.927610538994478,2.4014462914459034,11.819565166834861,-3.2665886053318096,-0.13843934999999985,0.27671174999999987,3.3290568304403814
25.448028673835115,0.9276865098062151,2.4003453680630487,11.893006050790786,-3.263970900033142,-0.13854350999999984,0.27714526999999983,3.3280318778692637
25.806451612903214,0.9277624806179521,2.3992444446801935,11.966618760683223,-3.2612054466893645,-0.13864766999999983,0.2775787899999998,3.3270069252981456
26.164874551971312,0.9278384514296892,2.3981435212973388,12.040403296512162,-3.258292407273014,-0.13875182999999985,0.2780123099999997,3.3259819727270283
26.523297491039415,0.9279144222414264,2.397042597914484,12.11435965827764,-3.2552319428442487,-0.13885598999999985,0.2784458299999997,3.324957020155911
26.881720430107514,0.9279903930531634,2.3959416745316293,12.188487845979605,-3.2520242135558246,-0.13896014999999984,0.2788793499999997,3.323932067584793
27.24014336917562,0.9347871959999907,2.3942198022031906,12.231208574784072,-3.3582389492880815,-0.14098790999999986,0.27859357999999973,3.3290069982031816
27.598566308243715,0.941583998946818,2.3924979298747515,12.273816038461481,-3.464389583753803,-0.14301566999999987,0.27830780999999977,3.3340819288215697
27.956989247311814,0.9483808018936453,2.390776057546313,12.316310237011828,-3.570461338692234,-0.14504342999999986,0.27802203999999986,3.339156859439958
28.315412186379916,0.9551776048404725,2.3890541852178737,12.358691170435137,-3.6764397094156194,-0.14707118999999988,0.2777362699999999,3.344231790058346
28.673835125448015,0.9619744077872998,2.387332312889435,12.400958838731396,-3.782310466188083,-0.1490989499999999,0.27745049999999993,3.3493067206767346
29.03225806451612,0.9636568878790687,2.382560216408705,12.559858888504824,-3.751883719348023,-0.1499617699999999,0.2791151599999999,3.346217104287773
29.39068100358422,0.9653393679708376,2.377788119927975,12.719766819579846,-3.7207716799788706,-0.15082458999999993,0.28077981999999996,3.343127487898812
29.749103942652315,0.9670218480626065,2.3730160234472444,12.880682631956471,-3.6889734804963514,-0.15168740999999994,0.28244448,3.3400378715098507
30.10752688172042,0.9687043281543755,2.3682439269665143,13.042606325634674,-3.656488239034558,-0.15255022999999995,0.28410914,3.3369482551208898
30.465949820788516,0.9703868082461442,2.363471830485784,13.20553790061449,-3.623315059609785,-0.15341304999999997,0.2857738,3.333858638731928
30.824372759856622,0.9769876451650411,2.361036586091513,13.2888768000942,-3.7268951444667864,-0.15549961999999998,0.28570558,3.3380242312565542
31.18279569892472,0.9835884820839379,2.3586013416972422,13.372174395246068,-3.8305222504926957,-0.15758619,0.28563735999999995,3.3421898237811805
31.54121863799282,0.9901893190028348,2.3561660973029714,13.45543068607009,-3.9341795692960604,-0.15967276,0.2855691399999999,3.3463554163058062
31.899641577060923,0.9967901559217317,2.3537308529087007,13.538645672566274,-4.037850583419648,-0.16175933,0.2855009199999999,3.3505210088304325
32.25806451612902,1.0033909928406286,2.35129560851443,13.621819354734596,-4.141519065211494,-0.1638459,0.2854326999999999,3.3546866013550583
32.616487455197124,1.007049126849685,2.348046460275083,13.697108560686683,-4.162969287855429,-0.16517971,0.28612397999999994,3.355095587124768
32.97491039426522,1.0107072608587415,2.3447973120357366,13.772602156595946,-4.184082648701654,-0.16651352000000003,0.28681525999999996,3.3555045728944775
33.33333333333332,1.014365394867798,2.34154816379639,13.848300142462397,-4.204859321147587,-0.16784733000000004,0.28750654000000003,3.355913558664187
33.69175627240143,1.0180235288768544,2.3382990155570433,13.924202518286041,-4.225299471794078,-0.1691811400000001,0.28819782000000005,3.3563225444338975
34.05017921146952,1.021681662885911,2.3350498673176965,14.000309284066862,-4.24540326025246,-0.1705149500000001,0.2888891000000001,3.356731530203607
34.408602150537625,1.0252850036435235,2.3271319207952446,14.167043576473537,-4.174301898467211,-0.1722382600000001,0.2914405400000001,3.352416924438768
34.767025089605724,1.0288883444011359,2.3192139742727926,14.334532250190778,-4.102582612191852,-0.17396157000000004,0.29399198000000004,3.348102318673928
35.12544802867382,1.0324916851587482,2.3112960277503403,14.502775305218577,-4.030241106147106,-0.17568488000000002,0.29654342,3.3437877129090885
35.48387096774193,1.0360950259163606,2.3033780812278883,14.671772741556907,-3.957273109956138,-0.17740818999999997,0.29909486,3.3394731071442494
35.84229390681003,1.039698366673973,2.295460134705437,14.841524559205814,-3.8836743751528977,-0.17913149999999994,0.3016463,3.33515850137941
36.20071684587813,1.0421356044540926,2.296002511548919,14.869496205611052,-3.958794139066932,-0.17981823999999996,0.30098744,3.3381381160030115
36.559139784946225,1.0445728422342122,2.296544888392401,14.897203470854357,-4.034348074853199,-0.18050497999999998,0.30032857999999996,3.3411177306266127
36.917562724014324,1.0470100800143318,2.297087265235883,14.92464635493578,-4.1103343138647475,-0.18119171999999997,0.2996697199999999,3.3440973452502147
37.27598566308243,1.0494473177944517,2.297629642079365,14.951824857855259,-4.186750965686321,-0.18187846,0.2990108599999998,3.347076959873816
37.63440860215053,1.0518845555745713,2.2981720189228465,14.97873897961282,-4.263596118253391,-0.18256519999999998,0.29835199999999984,3.350056574497418
37.99283154121863,1.0610542970484873,2.2838321159863306,15.2405750033786,-4.179868789920221,-0.18653671,0.30235901999999987,3.3448864130348177
38.35125448028673,1.0702240385224033,2.2694922130498147,15.504018926551593,-4.093215420149648,-0.19050822,0.30636603999999995,3.339716251572218
38.709677419354826,1.0793937799963191,2.2551523101132984,15.769070749131783,-4.003663037198884,-0.19447973000000002,0.31037306,3.334546090109618
39.06810035842293,1.0885635214702354,2.240812407176783,16.035730471119184,-3.9112355310736118,-0.19845124000000006,0.31438007999999995,3.3293759286470186
39.42652329749103,1.0977332629441514,2.226472504240267,16.303998092513798,-3.8159538396712946,-0.20242275000000007,0.31838710000000003,3.3242057671844183
39.78494623655913,1.101601601795406,2.2192894951806608,16.596896412762113,-3.79023172385307,-0.20418598000000004,0.3204898,3.3208910969760668
40.14336917562723,1.1054699406466606,2.212106486121055,16.892225191070974,-3.7626802537008524,-0.20594921000000005,0.3225925,3.3175764267677152
40.50179211469533,1.1093382794979152,2.204923477061449,17.18998442744038,-3.7332906599488807,-0.20771244000000003,0.32469519999999996,3.3142617565593637
40.86021505376343,1.1132066183491698,2.197740468001842,17.490174121870318,-3.7020541393319344,-0.20947567,0.3267979,3.3109470863510118
41.21863799283153,1.1170749572004244,2.1905574589422363,17.79279427436081,-3.668961852227366,-0.21123889999999998,0.32890059999999993,3.3076324161426607
41.57706093189964,1.1202593275757797,2.173522303384032,18.32402413704985,-3.396179876613729,-0.21325165999999998,0.33514004,3.293781630959811
41.93548387096773,1.123443697951135,2.1564871478258274,18.86246601155287,-3.118918872575345,-0.21526441999999996,0.34137947999999996,3.2799308457769625
42.29390681003583,1.1266280683264904,2.139451992267623,19.408119897869874,-2.8371287761776207,-0.21727717999999996,0.34761892,3.2660800605941134
42.652329749103934,1.1298124387018458,2.122416836709418,19.960985796000873,-2.5507588993677555,-0.21928994,0.35385836,3.2522292754112643
43.01075268817203,1.1329968090772011,2.1053816811512136,20.521063705945867,-2.2597579273705675,-0.22130269999999996,0.3600978,3.2383784902284147
43.36917562724014,1.1329080255270116,2.099013610481393,20.818717057080526,-2.123414188797526,-0.22148063999999995,0.36272199,3.231921636008404
43.72759856630823,1.1328192419768222,2.092645539811572,21.118513437603813,-1.9853903994656927,-0.22165858,0.36534618,3.225464781788394
44.08602150537633,1.1327304584266327,2.086277469141751,21.420452847515733,-1.8456919487594547,-0.22183652,0.36797037,3.2190079275683843
44.444444444444436,1.132641674876443,2.079909398471931,21.72453528681628,-1.7043240580124812,-0.22201445999999997,0.37059455999999996,3.2125510733483735
44.802867383512535,1.1325528913262535,2.07354132780211,22.03076075550546,-1.561291783205128,-0.22219239999999998,0.37321874999999993,3.2060942191283637
45.16129032258064,1.1374634465999127,2.0531883455426874,22.612802249393454,-1.1915844185160045,-0.22433012,0.3804473299999999,3.1906517921426003
45.51971326164874,1.142374001873572,2.032835363283265,23.20074692078689,-0.818857100796354,-0.22646783999999998,0.38767590999999996,3.175209365156837
45.87813620071684,1.147284557147231,2.012482381023842,23.794594769685798,-0.4430019171207158,-0.22860556,0.39490448999999994,3.1597669381710736
46.23655913978494,1.1521951124208902,1.9921293987644197,24.39434579609017,-0.06391196944475525,-0.23074328,0.40213307,3.14432451118531
46.594982078853036,1.1571056676945495,1.9717764165049974,25.0,0.3185188430254773,-0.232881,0.40936165,3.128882084199547
46.95340501792114,1.161716975959104,1.966085158713252,24.95751665459152,0.34273920210168796,-0.23474708,0.41060138,3.1278021346723563
47.31182795698924,1.1663282842236586,1.9603939009215068,24.914319579052965,0.36732246858100537,-0.23661316000000002,0.41184110999999995,3.1267221851451654
47.67025089605734,1.170939592488213,1.9547026431297616,24.87040877338433,0.39225609544096346,-0.23847924000000004,0.41308083999999995,3.125642235617975
48.02867383512544,1.1755509007527678,1.9490113853380167,24.825784237585616,0.41752770629540736,-0.24034532000000003,0.41432056999999994,3.124562286090784
48.38709677419354,1.1801622090173223,1.9433201275462713,24.780445971656825,0.4431250920771205,-0.24221140000000002,0.41556029999999994,3.1234823365635935
48.74551971326164,1.1887755493359846,1.9329385698951143,24.78525970718692,0.47993905472864556,-0.24574049000000003,0.4176571699999999,3.1217141192310986
49.10394265232974,1.1973888896546467,1.922557012243957,24.788866244941794,0.5184339469162986,-0.24926958000000005,0.41975403999999994,3.119945901898604
49.46236559139784,1.206002229973309,1.9121754545927998,24.791265584921476,0.5585576662553038,-0.25279867,0.42185091,3.118177684566109
49.82078853046594,1.2146155702919714,1.9017938969416428,24.792457727125946,0.6002595340634088,-0.25632776,0.42394778000000005,3.1164094672336144
50.179211469534046,1.2232289106106338,1.8914123392904858,24.792442671555218,0.6434902573564579,-0.25985685000000003,0.42604465,3.1146412499011196
50.53763440860214,1.2284366411858638,1.8858604754435901,24.477550318733616,0.6406359569288198,-0.26202401000000003,0.42694051,3.114297116629454
50.896057347670244,1.2336443717610936,1.880308611596695,24.161117693087995,0.638295681375923,-0.26419117000000003,0.42783636999999997,3.1139529833577884
51.25448028673835,1.2388521023363237,1.874756747749799,23.843144794618386,0.6364331093478521,-0.26635833,0.42873222999999994,3.1136088500861225
51.61290322580644,1.2440598329115535,1.8692048839029034,23.523631623324768,0.635012230297875,-0.26852549,0.4296280899999999,3.113264716814457
51.97132616487454,1.2492675634867836,1.8636530200560082,23.202578179207162,0.6339973383232628,-0.27069265,0.43052395,3.1129205835427918
52.329749103942646,1.2615991507265074,1.852072178612164,22.898864620941076,0.6001534328689104,-0.27591462,0.43177581,3.1136713293386715
52.68817204301075,1.2739307379662312,1.84049133716832,22.592998710814822,0.5707523533480052,-0.28113658999999996,0.43302767,3.1144220751345513
53.046594982078844,1.2862623252059548,1.828910495724476,22.284980448828403,0.5455784867293035,-0.28635855999999993,0.43427952999999997,3.1151728209304315
53.40501792114695,1.298593912445679,1.8173296542806319,21.9748098349818,0.5244196714981678,-0.29158052999999995,0.43553138999999985,3.115923566726311
53.76344086021505,1.3109254996854027,1.805748812836788,21.662486869275032,0.5070671564660822,-0.29680249999999997,0.4367832499999999,3.116674312522191
54.12186379928314,1.3184076315636801,1.79714096167098,21.038667040779387,0.5108152135513322,-0.29999639,0.4380336999999999,3.1155485932346605
54.480286738351246,1.3258897634419577,1.7885331105051718,20.410931512237354,0.5144529981373023,-0.30319028000000003,0.43928414999999993,3.11442287394713
54.83870967741935,1.3333718953202354,1.779925259339364,19.779280283648912,0.5178552349518006,-0.30638417,0.4405346,3.113297154659599
55.197132616487444,1.3408540271985125,1.7713174081735559,19.143713355014068,0.5208978090911929,-0.3095780600000001,0.4417850499999999,3.1121714353720686
55.55555555555555,1.3483361590767902,1.762709557007748,18.504230726332835,0.5234577142014643,-0.31277195000000013,0.44303549999999997,3.111045716084538
55.91397849462365,1.3605157465778954,1.734551221762094,18.114664842228088,0.7631555570958931,-0.31758645000000013,0.4506,3.0950669683399896
56.272401433691755,1.3726953340790011,1.70639288651644,17.70141123530278,0.984240904837459,-0.32240095000000013,0.4581645,3.079088220595441
56.63082437275985,1.3848749215801068,1.678234551270786,17.264469905556904,1.1866304820256586,-0.3272154500000001,0.46572899999999995,3.0631094728508925
56.98924731182795,1.3970545090812123,1.6500762160251319,16.803840852990476,1.3702269995403533,-0.3320299500000001,0.4732934999999999,3.047130725106344
57.34767025089605,1.4092340965823178,1.6219178807794778,16.31952407760349,1.5349189446861804,-0.33684445000000013,0.480858,3.0311519773617954
57.70609318996415,1.412177693066587,1.6150535338258376,15.089170508514622,1.4636740214491126,-0.33793528000000006,0.48265477,3.0272312268924244
58.06451612903225,1.415121289550856,1.6081891868721976,13.849202496643175,1.3839913344846428,-0.3390261100000001,0.48445154000000007,3.023310476423054
58.422939068100355,1.4180648860351255,1.6013248399185573,12.599620041989144,1.2958499632163105,-0.34011694000000003,0.48624831,3.019389725953683
58.78136200716845,1.4210084825193945,1.5944604929649175,11.340423144552531,1.1992284981811459,-0.3412077700000001,0.48804508,3.0154689754843123
59.13978494623655,1.423952079003664,1.5875961460112773,10.071611804333337,1.0941050330498439,-0.3422986,0.48984185,3.0115482250149412
59.49820788530465,1.4370724003562532,1.5704621800309995,8.802002304286491,0.9782417573602963,-0.34782104,0.49213155000000003,3.007534580387252
59.85663082437276,1.450192721708842,1.5533282140507216,7.520140713187775,0.8555771329862856,-0.35334348000000004,0.49442125,3.0035209357595636
60.21505376344085,1.463313043061431,1.5361942480704438,6.226027031037183,0.7255173365793941,-0.35886592000000006,0.49671095000000004,2.9995072911318745
60.573476702508955,1.4764333644140202,1.519060282090166,4.9196612578347105,0.5874677425064463,-0.36438836,0.49900065,2.995493646504186
60.93189964157706,1.4895536857666092,1.5019263161098881,3.6010433935803636,0.44083187809296076,-0.36991080000000004,0.50129035,2.9914800018764973
61.29032258064515,1.4952697494331637,1.4949061378213424,2.1946419616099297,0.2704774551693301,-0.3723462600000001,0.5019879899999999,2.990175887254506
61.64874551971325,1.5009858130997187,1.4878859595327965,0.7843174949900575,0.09733151059712862,-0.37478172000000004,0.50268563,2.988871772632515
62.00716845878136,1.506701876766273,1.4808657812442507,0.0,0.0,-0.37721718000000004,0.5033832699999999,2.987567658010524
62.36559139784945,1.512417940432828,1.473845602955705,0.0,0.0,-0.3796526400000001,0.50408091,2.9862635433885325
62.724014336917556,1.5181340040993825,1.4668254246671593,0.0,0.0,-0.3820881000000001,0.5047785499999999,2.9849594287665417
63.08243727598566,1.5302380953199308,1.451072135143289,0.0,0.0,-0.3871813700000001,0.5063750899999999,2.9813102304632197
63.44086021505376,1.5423421865404792,1.4353188456194184,0.0,0.0,-0.39227464000000006,0.5079716299999999,2.9776610321598973
63.79928315412185,1.5544462777610275,1.419565556095548,0.0,0.0,-0.3973679100000001,0.5095681699999999,2.9740118338565757
64.15770609318996,1.566550368981576,1.4038122665716775,0.0,0.0,-0.4024611800000001,0.5111647099999999,2.9703626355532533
64.51612903225806,1.5786544602021244,1.388058977047807,0.0,0.0,-0.40755445000000007,0.51276125,2.9667134372499313
64.87455197132616,1.5856357241717816,1.3737498250633693,0.0,0.0,-0.4100573900000001,0.51563412,2.959385549235151
65.23297491039426,1.592616988141439,1.3594406730789317,0.0,0.0,-0.4125603300000001,0.5185069899999999,2.95205766122037
65.59139784946237,1.599598252111096,1.3451315210944939,0.0,0.0,-0.4150632700000001,0.5213798599999999,2.94472977320559
65.94982078853046,1.6065795160807537,1.3308223691100562,0.0,0.0,-0.4175662100000001,0.52425273,2.9374018851908095
66.30824372759857,1.6135607800504106,1.3165132171256186,0.0,0.0,-0.4200691500000001,0.5271256,2.930073997176029
66.66666666666666,1.624828754501816,1.2976034145580302,0.0,0.0,-0.42431269000000016,0.52982573,2.9224321690598463
67.02508960573476,1.6360967289532216,1.2786936119904417,0.0,0.0,-0.42855623000000015,0.5325258599999999,2.914790340943663
67.38351254480285,1.647364703404627,1.2597838094228533,0.0,0.0,-0.4327997700000002,0.5352259899999998,2.9071485128274803
67.74193548387096,1.6586326778560323,1.2408740068552648,0.0,0.0,-0.43704331000000013,0.5379261199999998,2.899506684711297
68.10035842293907,1.6699006523074376,1.2219642042876764,0.0,0.0,-0.44128685000000023,0.5406262499999998,2.891864856595114
68.45878136200716,1.6757360502565248,1.2102720020908257,0.0,0.0,-0.4432177900000003,0.5426537899999998,2.886008052347351
68.81720430107526,1.6815714482056123,1.1985797998939753,0.0,0.0,-0.4451487300000002,0.5446813299999999,2.8801512480995877
69.17562724014337,1.6874068461546998,1.1868875976971247,0.0,0.0,-0.44707967000000026,0.5467088699999998,2.8742944438518245
69.53405017921146,1.6932422441037869,1.1751953955002743,0.0,0.0,-0.4490106100000002,0.5487364099999998,2.8684376396040614
69.89247311827957,1.6990776420528741,1.1635031933034237,0.0,0.0,-0.45094155000000025,0.5507639499999999,2.862580835356298
70.25089605734766,1.7063510230161474,1.1459679073361069,0.0,0.0,-0.45285429000000016,0.55431201,2.8523189303522543
70.60931899641577,1.7136244039794204,1.12843262136879,0.0,0.0,-0.4547670300000002,0.5578600699999999,2.8420570253482103
70.96774193548386,1.7208977849426934,1.1108973354014737,0.0,0.0,-0.45667977000000004,0.56140813,2.831795120344167
71.32616487455196,1.7281711659059664,1.0933620494341567,0.0,0.0,-0.45859251000000006,0.56495619,2.821533215340123
71.68458781362007,1.7354445468692394,1.0758267634668401,0.0,0.0,-0.46050525,0.5685042499999999,2.8112713103360796
72.04301075268816,1.7433608051776637,1.06420849472973,0.0,0.0,-0.46343385000000004,0.56929583,2.8075692999073936
72.40143369175627,1.7512770634860881,1.05259022599262,0.0,0.0,-0.46636245,0.57008741,2.8038672894787084
72.75985663082437,1.7591933217945126,1.0409719572555098,0.0,0.0,-0.46929105,0.57087899,2.8001652790500224
73.11827956989247,1.767109580102937,1.0293536885183996,0.0,0.0,-0.47221965,0.57167057,2.796463268621337
73.47670250896057,1.7750258384113613,1.0177354197812896,0.0,0.0,-0.47514825,0.57246215,2.792761258192651
