Time,theta_1,theta_2,tau_1,tau_2,X,Y,theta_1_2
13.620071684587815,0.8668278260792626,2.4802094418222183,-1.8498862228785757,-0.2717788377543575,-0.11603853,0.25273680999999987,3.347037267901481
13.978494623655916,0.8693447602178349,2.4783441258792642,-1.8456677779983117,-0.2651067686265475,-0.11682999000000001,0.2531951299999998,3.3476888860970995
14.336917562724016,0.8718616943564075,2.47647880993631,-1.8414493331180473,-0.2584346994987375,-0.11762145,0.2536534499999999,3.3483405042927177
14.695340501792101,0.8731811403567793,2.4756649913673763,-1.836419710301549,-0.25648166267343175,-0.11802565999999996,0.2538236699999999,3.348846131724156
15.053763440860202,0.8745005863571513,2.4748511727984424,-1.831390087485051,-0.254528625848126,-0.11842986999999991,0.2539938899999999,3.3493517591555935
15.412186379928302,0.8758200323575231,2.474037354229508,-1.826360464668553,-0.25257558902282023,-0.11883407999999988,0.2541641099999999,3.3498573865870314
15.770609318996403,0.8771394783578952,2.473223535660574,-1.8213308418520548,-0.25062255219751456,-0.11923828999999983,0.25433432999999994,3.3503630140184697
16.129032258064502,0.878458924358267,2.47240971709164,-1.816301219035557,-0.2486695153722088,-0.1196424999999998,0.2545045499999999,3.350868641449907
16.487455197132604,0.8798943307420968,2.470728351530262,-1.8135952707636074,-0.2481824033512042,-0.12015253999999982,0.2550059599999999,3.350622682272359
16.845878136200703,0.8813297371259268,2.469046985968884,-1.810889322491658,-0.24769529133019955,-0.12066257999999985,0.2555073699999999,3.3503767230948105
17.204301075268805,0.8827651435097567,2.467365620407506,-1.8081833742197087,-0.24720817930919495,-0.12117261999999987,0.2560087799999999,3.3501307639172624
17.562724014336904,0.8842005498935865,2.4656842548461277,-1.805477425947759,-0.24672106728819035,-0.12168265999999987,0.25651018999999986,3.3498848047397147
17.921146953405003,0.8856359562774163,2.46400288928475,-1.80277147767581,-0.24623395526718575,-0.1221926999999999,0.2570115999999999,3.349638845562166
18.279569892473106,0.8871265728919855,2.462918097762027,-1.8075767891816186,-0.25407244225717684,-0.12266912999999993,0.2572631299999999,3.3500446706540123
18.637992831541204,0.8886171895065548,2.461833306239304,-1.8123821006874272,-0.2619109292471679,-0.12314555999999995,0.25751465999999984,3.3504504957458594
18.996415770609307,0.8901078061211241,2.4607485147165815,-1.8171874121932359,-0.2697494162371589,-0.12362198999999996,0.25776618999999984,3.3508563208377056
19.35483870967741,0.8915984227356933,2.4596637231938585,-1.8219927236990445,-0.27758790322715005,-0.12409841999999997,0.2580177199999998,3.3512621459295517
19.713261648745505,0.8930890393502626,2.4585789316711355,-1.8267980352048534,-0.2854263902171411,-0.12457485,0.2582692499999998,3.3516679710213984
20.071684587813607,0.8959151576096523,2.456479649856283,-1.8333050878131167,-0.2935109484288478,-0.12548935,0.2587528999999998,3.3523948074659353
20.43010752688171,0.8987412758690422,2.45438036804143,-1.83981214042138,-0.30159550664055434,-0.12640384999999998,0.2592365499999998,3.3531216439104723
20.78853046594981,0.9015673941284318,2.452281086226577,-1.8463191930296436,-0.30968006485226096,-0.12731835,0.2597201999999998,3.3538484803550093
21.14695340501791,0.9043935123878215,2.4501818044117245,-1.8528262456379068,-0.3177646230639676,-0.12823284999999998,0.2602038499999998,3.3545753167995462
21.50537634408601,0.9072196306472112,2.448082522596872,-1.8593332982461706,-0.32584918127567425,-0.12914735,0.2606874999999998,3.355302153244083
21.86379928315411,0.9071185004787934,2.447632428003929,-1.8687908163711282,-0.33675877819038774,-0.12915986,0.26088110999999986,3.354750928482723
22.22222222222221,0.9070173703103753,2.447182333410988,-1.8782483344960852,-0.3476683751051013,-0.12917236999999998,0.26107471999999987,3.3541997037213633
22.58064516129031,0.9069162401419575,2.446732238818045,-1.887705852621043,-0.3585779720198149,-0.12918488,0.26126832999999994,3.3536484789600025
22.939068100358412,0.9068151099735395,2.4462821442251035,-1.8971633707460005,-0.36948756893452833,-0.12919739,0.26146193999999995,3.353097254198643
23.29749103942651,0.9067139798051216,2.445832049632161,-1.9066208888709582,-0.3803971658492419,-0.1292099,0.26165555,3.352546029437282
23.65591397849461,0.9108932916429928,2.4369548979949096,-1.9370858273967946,-0.4020369075842835,-0.13105578999999995,0.26466679,3.347848189637902
24.014336917562712,0.9150726034808642,2.4280777463576575,-1.9675507659226312,-0.42367664931932525,-0.13290167999999994,0.2676780299999999,3.3431503498385218
24.372759856630815,0.9192519153187355,2.4192005947204067,-1.998015704448468,-0.44531639105436693,-0.13474756999999987,0.2706892699999999,3.3384525100391422
24.731182795698913,0.9234312271566066,2.410323443083155,-2.0284806429743045,-0.4669561327894087,-0.13659345999999983,0.27370050999999984,3.333754670239762
25.089605734767012,0.927610538994478,2.4014462914459034,-2.0589455815001414,-0.4885958745244503,-0.1384393499999998,0.2767117499999998,3.3290568304403814
25.448028673835115,0.9276865098062151,2.4003453680630487,-2.067751708120295,-0.4878647886390025,-0.13854350999999981,0.2771452699999998,3.3280318778692637
25.806451612903214,0.9277624806179523,2.3992444446801935,-2.0765578347404494,-0.48713370275355466,-0.1386476699999998,0.2775787899999998,3.3270069252981456
26.164874551971312,0.9278384514296892,2.3981435212973388,-2.085363961360603,-0.4864026168681069,-0.1387518299999998,0.27801230999999976,3.3259819727270283
26.523297491039415,0.9279144222414264,2.397042597914484,-2.0941700879807565,-0.485671530982659,-0.13885598999999982,0.2784458299999997,3.32495702015591
26.881720430107514,0.9279903930531634,2.3959416745316293,-2.1029762146009108,-0.48494044509721124,-0.1389601499999998,0.2788793499999997,3.323932067584793
27.24014336917562,0.9347871959999907,2.3942198022031906,-2.1059139868792425,-0.4762857768461637,-0.14098790999999983,0.27859357999999973,3.329006998203181
27.598566308243715,0.941583998946818,2.3924979298747515,-2.108851759157574,-0.4676311085951161,-0.14301566999999987,0.27830780999999977,3.3340819288215693
27.956989247311814,0.9483808018936453,2.390776057546313,-2.111789531435906,-0.45897644034406854,-0.14504342999999986,0.2780220399999998,3.339156859439958
