GYRO Sensor 0 X,GYRO Sensor 0 Y,GYRO Sensor 0 Z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-7.664122104644775,11.320611000061035,-0.7786259651184082
-7.503816604614258,11.435114860534668,-1.0687023401260376
-7.648854732513428,11.70992374420166,-0.9465649127960205
-7.076335906982422,11.770992279052734,-1.1832060813903809
-7.0,11.854961395263672,-1.4503816366195679
-7.404580116271973,11.847328186035156,-1.2213740348815918
-7.3053436279296875,11.564885139465332,-1.0839694738388062
-7.1984734535217285,11.541984558105469,-0.9236640930175781
-7.183206081390381,11.335877418518066,-1.3969465494155884
-7.3053436279296875,11.41984748840332,-0.9083969593048096
-7.183206081390381,11.412213325500488,-0.7709923386573792
-7.2366414070129395,11.61832046508789,-0.9618320465087891
-7.358778476715088,11.648855209350586,-1.0610686540603638
-7.343511581420898,11.442748069763184,-0.8396946787834167
-7.656488418579102,11.38167953491211,-1.0229008197784424
-7.633587837219238,11.534351348876953,-1.198473334312439
-7.824427604675293,10.877862930297852,-1.3511450290679932
-7.816793918609619,11.106870651245117,-1.2824426889419556
-7.664122104644775,10.702290534973145,-1.3282443284988403
-7.557251930236816,10.809160232543945,-1.3969465494155884
-7.595419883728027,10.534351348876953,-1.7022900581359863
-7.6259541511535645,10.267175674438477,-1.2366411685943604
-7.648854732513428,10.297709465026855,-1.0152671337127686
-7.450381755828857,10.267175674438477,-0.9312977194786072
-7.381679534912109,10.251908302307129,-0.8091602921485901
-7.70992374420166,10.4503812789917,-0.7480915784835815
-7.72519063949585,10.335877418518066,-0.732824444770813
-7.664122104644775,10.694656372070312,-0.8091602921485901
-7.671755790710449,11.12977123260498,-0.6717557311058044
-7.923664093017578,11.29007625579834,-0.7175572514533997
-7.893129825592041,11.435114860534668,-0.9541984796524048
-7.793893337249756,11.717556953430176,-0.8167939186096191
-7.633587837219238,11.893129348754883,-0.5267175436019897
-7.458015441894531,12.206107139587402,-0.5954198241233826
-7.595419883728027,12.19847297668457,-0.6717557311058044
-7.572519302368164,12.610687255859375,-0.6870229244232178
-7.41984748840332,12.503816604614258,-0.6183205842971802
-7.358778476715088,12.740458488464355,-0.30534350872039795
-7.610687255859375,12.740458488464355,-0.12977099418640137
-7.244274616241455,12.793892860412598,-0.2671755850315094
-7.793893337249756,12.740458488464355,-0.11450381577014923
-7.4809160232543945,12.862595558166504,-0.39694657921791077
-7.343511581420898,12.229007720947266,-0.4580152630805969
-7.900763511657715,12.458015441894531,-0.5267175436019897
-7.961832046508789,12.320611000061035,-0.5648854970932007
-7.793893337249756,12.335877418518066,-0.7862595319747925
-7.687022686004639,12.465648651123047,-0.6641221642494202
-7.885496139526367,12.496183395385742,-0.7557252049446106
-8.122137069702148,12.305343627929688,-0.5343511700630188
-8.190839767456055,12.343511581420898,-0.7251908183097839
-7.938931465148926,12.175572395324707,-0.2442748099565506
-8.099236488342285,11.885496139526367,-0.39694657921791077
-7.832061290740967,12.007633209228516,-0.4580152630805969
-7.740458011627197,12.022900581359863,-0.3664122223854065
-7.870229244232178,11.954198837280273,-0.2748091518878937
-7.740458011627197,11.679388999938965,-0.19083969295024872
-7.56488561630249,11.335877418518066,-0.1450381726026535
-7.656488418579102,11.427480697631836,-0.10687022656202316
-8.030534744262695,11.251908302307129,-0.16030533611774445
-8.259541511535645,11.068702697753906,-0.10687022656202316
-7.961832046508789,11.534351348876953,-0.09160305559635162
-8.320611000061035,11.274808883666992,-0.12977099418640137
-8.320611000061035,11.610687255859375,-0.4198473393917084
-8.4503812789917,12.068702697753906,-0.290076345205307
-8.297709465026855,12.053435325622559,-0.18320611119270325
-7.946564674377441,11.923664093017578,-0.007633587811142206
-8.015267372131348,12.09160327911377,0.2671755850315094
-8.190839767456055,12.267175674438477,-0.10687022656202316
-7.923664093017578,12.267175674438477,0.2748091518878937
-8.122137069702148,12.427480697631836,0.4580152630805969
-8.190839767456055,12.236640930175781,0.3206106722354889
-7.977099418640137,12.374045372009277,0.42748090624809265
-8.038167953491211,12.343511581420898,0.4656488597393036
-8.068702697753906,12.41984748840332,0.28244274854660034
-8.282443046569824,12.251908302307129,0.1221374049782753
-8.458015441894531,12.648855209350586,0.42748090624809265
-8.4503812789917,12.687023162841797,0.40458014607429504
-8.099236488342285,12.67175579071045,0.5954198241233826
-8.16030502319336,12.67175579071045,0.08396946638822556
-8.244275093078613,12.625954627990723,0.22900763154029846
-8.297709465026855,12.312976837158203,0.12977099418640137
-8.038167953491211,12.526717185974121,0.1679389327764511
-8.030534744262695,11.862595558166504,0.007633587811142206
-8.190839767456055,12.083969116210938,-0.21374045312404633
-8.320611000061035,11.786259651184082,-0.06106870248913765
-8.41984748840332,11.763359069824219,-0.25190839171409607
-8.603053092956543,11.526717185974121,-0.25190839171409607
-8.343511581420898,11.564885139465332,-0.48091602325439453
-8.274808883666992,11.465648651123047,-0.290076345205307
-8.61832046508789,11.396946907043457,-0.5267175436019897
-8.312976837158203,11.145038604736328,-0.732824444770813
-8.412213325500488,11.030534744262695,-0.5954198241233826
-8.725191116333008,11.167939186096191,-0.8015267252922058
-8.77862548828125,11.045801162719727,-0.9923664331436157
-8.519083976745605,11.29007625579834,-0.8702290058135986
-8.557251930236816,11.458015441894531,-1.0610686540603638
-8.541984558105469,11.641221046447754,-1.0839694738388062
-8.320611000061035,11.564885139465332,-0.6106870174407959
-8.396946907043457,11.763359069824219,-0.580152690410614
-8.534351348876953,11.763359069824219,-0.6412213444709778
-8.061068534851074,11.893129348754883,-0.3435114622116089
-8.122137069702148,11.732824325561523,-0.6259542107582092
-8.282443046569824,11.404580116271973,-0.5648854970932007
-8.022900581359863,11.473282814025879,-0.6793892979621887
-8.16030502319336,11.320611000061035,-0.847328245639801
-8.22137451171875,11.274808883666992,-1.1374045610427856
-8.19847297668457,11.496183395385742,-1.1145038604736328
-8.51145076751709,11.687023162841797,-0.9465649127960205
-8.480916023254395,11.648855209350586,-0.8396946787834167
-8.534351348876953,11.404580116271973,-1.1374045610427856
-8.305343627929688,11.244275093078613,-1.0458015203475952
-8.748091697692871,10.977099418640137,-1.2748091220855713
-8.343511581420898,10.725191116333008,-1.5190839767456055
-8.496183395385742,10.603053092956543,-1.0
-8.32824420928955,10.244275093078613,-1.2977099418640137
-8.427480697631836,10.267175674438477,-1.122137427330017
-8.22137451171875,10.442748069763184,-0.8091602921485901
-8.267175674438477,10.435114860534668,-0.7938931584358215
-8.412213325500488,10.465648651123047,-0.9541984796524048
-8.38167953491211,10.534351348876953,-0.8549618124961853
-8.282443046569824,10.503816604614258,-1.1832060813903809
