ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z,ACC Sensor 1 X,ACC Sensor 1 Y,ACC Sensor 1 Z
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.0,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
0.0,0.0,0.0,,0.038330078125,
-0.12060546875,0.98046875,-0.162353515625,,0.038330078125,
-0.119384765625,0.979248046875,-0.159423828125,,0.038330078125,
-0.118896484375,0.978515625,-0.160400390625,,0.038330078125,
-0.123046875,0.978515625,-0.159912109375,,0.038330078125,
-0.126220703125,0.983642578125,-0.162353515625,,0.038330078125,
-0.123046875,0.976806640625,-0.162109375,,0.038330078125,
-0.125,0.977294921875,-0.162109375,,0.038330078125,
-0.12353515625,0.986083984375,-0.157958984375,,0.038330078125,
-0.120361328125,0.980712890625,-0.160888671875,,0.038330078125,
-0.12158203125,0.981201171875,-0.161376953125,,0.038330078125,
-0.125,0.9814453125,-0.15771484375,,0.038330078125,
-0.12109375,0.97900390625,-0.1533203125,,0.038330078125,
-0.116943359375,0.97265625,-0.159423828125,,0.038330078125,
-0.12841796875,0.978759765625,-0.15576171875,,0.038330078125,
-0.12744140625,0.972412109375,-0.154541015625,,0.038330078125,
-0.125244140625,0.978271484375,-0.151123046875,,0.038330078125,
-0.123046875,0.975830078125,-0.15234375,,0.038330078125,
-0.126220703125,0.971923828125,-0.157958984375,,0.038330078125,
-0.12109375,0.9716796875,-0.15869140625,,0.038330078125,
-0.1240234375,0.978271484375,-0.16162109375,,0.038330078125,
-0.121826171875,0.97607421875,-0.1591796875,,0.038330078125,
-0.128662109375,0.981201171875,-0.161376953125,,0.038330078125,
-0.12548828125,0.981689453125,-0.156005859375,,0.038330078125,
-0.12255859375,0.974365234375,-0.156005859375,,0.038330078125,
-0.1337890625,0.975830078125,-0.15966796875,,0.038330078125,
-0.127197265625,0.9833984375,-0.1640625,,0.0380859375,
-0.1298828125,0.98583984375,-0.15771484375,,0.0380859375,
-0.126708984375,0.98046875,-0.161376953125,,0.03759765625,
-0.12646484375,0.976806640625,-0.165771484375,,0.03759765625,
-0.127197265625,0.9755859375,-0.1572265625,,0.0372314453125,
-0.1298828125,0.98046875,-0.1591796875,,0.0372314453125,
-0.127685546875,0.97509765625,-0.169921875,,0.0372314453125,
-0.123046875,0.98193359375,-0.159912109375,,0.0372314453125,
-0.12890625,0.98046875,-0.163818359375,,0.0372314453125,
-0.127685546875,0.9736328125,-0.16552734375,,0.0372314453125,
-0.134521484375,0.98291015625,-0.16650390625,,0.0372314453125,
-0.123291015625,0.983154296875,-0.16015625,,0.0372314453125,
-0.132568359375,0.984375,-0.16259765625,,0.0372314453125,
-0.12744140625,0.98193359375,-0.160400390625,,0.0372314453125,
-0.130859375,0.97802734375,-0.163818359375,,0.0372314453125,
-0.131591796875,0.97998046875,-0.157470703125,,0.0372314453125,
-0.126953125,0.984130859375,-0.154541015625,,0.0372314453125,
-0.124755859375,0.983154296875,-0.164794921875,,0.0372314453125,
-0.125244140625,0.9814453125,-0.15771484375,,0.0372314453125,
-0.13037109375,0.97607421875,-0.162109375,,0.0372314453125,
-0.1357421875,0.984375,-0.158447265625,,0.0372314453125,
-0.12890625,0.98486328125,-0.162841796875,,0.0372314453125,
-0.135498046875,0.98046875,-0.16357421875,,0.0372314453125,
-0.126220703125,0.984130859375,-0.158935546875,,0.0372314453125,
-0.13134765625,0.9814453125,-0.160888671875,,0.0372314453125,
-0.123779296875,0.982666015625,-0.1611328125,,0.0372314453125,
-0.12939453125,0.983642578125,-0.160400390625,,0.0372314453125,
-0.12548828125,0.98291015625,-0.162109375,,0.0372314453125,
-0.121826171875,0.986083984375,-0.15673828125,,0.0372314453125,
-0.1279296875,0.9755859375,-0.167236328125,,0.0372314453125,
-0.131103515625,0.97705078125,-0.16162109375,,0.0372314453125,
-0.123779296875,0.984375,-0.165771484375,,0.0372314453125,
-0.120361328125,0.9873046875,-0.163330078125,,0.0372314453125,
-0.120849609375,0.98193359375,-0.1640625,,0.0372314453125,
-0.123291015625,0.984130859375,-0.159912109375,,0.0372314453125,
-0.128173828125,0.982666015625,-0.165771484375,,0.0372314453125,
-0.12646484375,0.979736328125,-0.16259765625,,0.0372314453125,
-0.126220703125,0.986328125,-0.159423828125,,0.0372314453125,
-0.127685546875,0.984130859375,-0.16552734375,,0.0372314453125,
-0.1337890625,0.982177734375,-0.1611328125,,0.0372314453125,
-0.13330078125,0.984375,-0.16943359375,,0.0372314453125,
-0.126953125,0.982421875,-0.165283203125,,0.0372314453125,
-0.134033203125,0.9873046875,-0.16357421875,,0.0372314453125,
-0.12841796875,0.98046875,-0.16357421875,,0.0372314453125,
-0.134521484375,0.9853515625,-0.16552734375,,0.0372314453125,
-0.131591796875,0.984130859375,-0.163818359375,,0.0372314453125,
-0.13232421875,0.979736328125,-0.16748046875,,0.0372314453125,
-0.1328125,0.982421875,-0.162353515625,,0.0372314453125,
-0.1318359375,0.977783203125,-0.16259765625,,0.0372314453125,
-0.132080078125,0.984619140625,-0.160400390625,,0.0372314453125,
-0.1328125,0.981689453125,-0.1611328125,,0.0372314453125,
-0.1298828125,0.979248046875,-0.15966796875,,0.0372314453125,
-0.129150390625,0.98046875,-0.162841796875,,0.0372314453125,
-0.130859375,0.976318359375,-0.163330078125,,0.0372314453125,
-0.126953125,0.98046875,-0.16357421875,,0.0372314453125,
-0.122314453125,0.981689453125,-0.164794921875,,0.0372314453125,
-0.124267578125,0.979736328125,-0.162109375,,0.0372314453125,
-0.123291015625,0.98095703125,-0.158447265625,,0.0372314453125,
-0.125732421875,0.980224609375,-0.162109375,,0.0372314453125,
-0.1181640625,0.984619140625,-0.1640625,,0.0372314453125,
-0.122314453125,0.982421875,-0.163818359375,,0.0372314453125,
-0.11865234375,0.98291015625,-0.161865234375,,0.0372314453125,
-0.12109375,0.98291015625,-0.164306640625,,0.0372314453125,
-0.120361328125,0.98486328125,-0.163330078125,,0.0372314453125,
-0.123779296875,0.989013671875,-0.164306640625,,0.0372314453125,
-0.1240234375,0.9814453125,-0.162109375,,0.0372314453125,
-0.13037109375,0.982666015625,-0.16015625,,0.0372314453125,
-0.13330078125,0.98486328125,-0.162109375,,0.0372314453125,
-0.124267578125,0.978759765625,-0.164306640625,,0.0372314453125,
-0.12890625,0.98876953125,-0.160400390625,,0.0372314453125,
-0.12890625,0.97998046875,-0.165283203125,,0.0372314453125,
-0.12353515625,0.98046875,-0.165771484375,,0.0372314453125,
-0.12646484375,0.980224609375,-0.16845703125,,0.0372314453125,
-0.129638671875,0.985595703125,-0.16650390625,,0.0372314453125,
-0.12939453125,0.980712890625,-0.169189453125,,0.0372314453125,
-0.125244140625,0.980224609375,-0.16064453125,,0.0372314453125,
-0.12939453125,0.976806640625,-0.171142578125,,0.0372314453125,
