ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.0341796875,-0.0087890625,0.944091796875
-0.02685546875,-0.00390625,0.940185546875
-0.019287109375,0.001220703125,0.936279296875
-0.0400390625,-0.006103515625,0.96044921875
-0.020263671875,-0.000244140625,0.94384765625
-0.0322265625,-0.01123046875,0.95068359375
-0.021484375,-0.004638671875,0.95263671875
-0.01611328125,-0.00048828125,0.9404296875
-0.0302734375,-0.003662109375,0.94921875
-0.024169921875,-0.00732421875,0.954833984375
-0.017333984375,0.0,0.946533203125
-0.032958984375,-0.006591796875,0.939453125
-0.03271484375,-0.001708984375,0.948974609375
-0.02197265625,-0.007080078125,0.94580078125
-0.02392578125,-0.003173828125,0.943359375
-0.019287109375,-0.00439453125,0.93603515625
-0.020751953125,-0.006103515625,0.946044921875
-0.037109375,-0.009521484375,0.947998046875
-0.01318359375,-0.00048828125,0.943359375
-0.025390625,-0.007568359375,0.94140625
-0.033203125,-0.00927734375,0.952880859375
-0.02587890625,0.000244140625,0.93359375
-0.017333984375,-0.00341796875,0.943115234375
-0.03662109375,-0.01220703125,0.953857421875
-0.026123046875,0.00146484375,0.94775390625
-0.0224609375,0.0009765625,0.941162109375
-0.022216796875,-0.0029296875,0.945556640625
-0.02685546875,-0.003173828125,0.9423828125
-0.03955078125,-0.01171875,0.955810546875
-0.009765625,-0.00390625,0.944091796875
-0.02294921875,-0.002197265625,0.954833984375
-0.0322265625,-0.008056640625,0.946044921875
-0.01123046875,0.005126953125,0.938720703125
-0.02734375,-0.0048828125,0.946533203125
-0.033203125,-0.010009765625,0.951171875
-0.01513671875,-0.00244140625,0.9404296875
-0.02587890625,-0.00390625,0.93603515625
-0.01806640625,-0.003173828125,0.9423828125
-0.0283203125,0.000244140625,0.936279296875
-0.039794921875,-0.0078125,0.948974609375
-0.01904296875,-0.007568359375,0.934326171875
-0.018310546875,0.000244140625,0.94677734375
-0.03466796875,-0.00830078125,0.944091796875
-0.0244140625,0.00146484375,0.95068359375
-0.020263671875,-0.001708984375,0.943115234375
-0.037841796875,0.004638671875,0.943603515625
-0.02734375,0.008544921875,0.9462890625
-0.018798828125,-0.0078125,0.941650390625
-0.0341796875,0.001220703125,0.94970703125
-0.0244140625,-0.004150390625,0.945068359375
-0.025146484375,-0.0009765625,0.94873046875
-0.031494140625,0.001708984375,0.943359375
-0.021728515625,0.00537109375,0.946533203125
-0.020751953125,0.00048828125,0.952392578125
-0.0244140625,-0.0029296875,0.946044921875
-0.01953125,0.002197265625,0.94677734375
-0.03369140625,-0.005126953125,0.94384765625
-0.02587890625,0.0029296875,0.945556640625
-0.03271484375,0.000732421875,0.943359375
-0.019775390625,0.0,0.934326171875
-0.02734375,0.000244140625,0.9462890625
-0.036376953125,-0.003173828125,0.933837890625
-0.01416015625,-0.00341796875,0.947021484375
-0.0234375,-0.00146484375,0.93994140625
-0.031982421875,-0.00341796875,0.948974609375
-0.016845703125,0.000732421875,0.9501953125
-0.025634765625,-0.00146484375,0.947021484375
-0.027587890625,0.0009765625,0.953857421875
-0.0166015625,0.001708984375,0.94580078125
-0.019287109375,-0.003173828125,0.945068359375
-0.026611328125,0.002685546875,0.943603515625
-0.018798828125,-0.004638671875,0.954833984375
-0.021240234375,-0.000732421875,0.939453125
-0.0224609375,0.00341796875,0.94775390625
-0.03173828125,-0.00244140625,0.947509765625
-0.020263671875,-0.002685546875,0.94384765625
-0.02587890625,0.00048828125,0.949462890625
-0.031494140625,0.002197265625,0.9365234375
-0.01513671875,-0.002197265625,0.952880859375
-0.02880859375,-0.0048828125,0.942138671875
-0.0224609375,-0.00146484375,0.949462890625
-0.022216796875,-0.001220703125,0.943359375
-0.009521484375,0.0078125,0.943359375
-0.0224609375,-0.0009765625,0.9482421875
-0.03662109375,-0.001953125,0.941650390625
-0.01123046875,0.004638671875,0.93994140625
