ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.572265625,-0.049072265625,-1.2880859375
0.61962890625,-0.02490234375,-1.35302734375
0.669677734375,0.0078125,-1.391357421875
0.71826171875,0.03515625,-1.4326171875
0.750732421875,0.074462890625,-1.46630859375
0.7890625,0.110107421875,-1.48486328125
0.828125,0.147705078125,-1.499755859375
0.848388671875,0.17822265625,-1.50146484375
0.86865234375,0.214111328125,-1.48291015625
0.895751953125,0.27099609375,-1.3388671875
0.881591796875,0.273193359375,-1.188720703125
0.857421875,0.264404296875,-0.992431640625
0.812255859375,0.266357421875,-0.791015625
0.763671875,0.281982421875,-0.609375
0.70361328125,0.30712890625,-0.45068359375
0.63818359375,0.328125,-0.288330078125
0.573486328125,0.347900390625,-0.138671875
0.515380859375,0.36962890625,0.01220703125
0.47021484375,0.388427734375,0.150634765625
0.444580078125,0.41162109375,0.267822265625
0.3642578125,0.4482421875,0.5048828125
0.308837890625,0.454833984375,0.62841796875
0.246337890625,0.45263671875,0.753662109375
0.1611328125,0.4306640625,0.863037109375
0.07373046875,0.4091796875,0.9677734375
-0.00830078125,0.36767578125,1.050537109375
-0.1162109375,0.333251953125,1.105712890625
-0.2060546875,0.288818359375,1.16015625
-0.325927734375,0.23828125,1.19384765625
-0.430908203125,0.18603515625,1.2099609375
-0.549560546875,0.133056640625,1.21728515625
-0.7568359375,0.04833984375,1.212890625
-0.835693359375,0.009521484375,1.217529296875
-0.892822265625,-0.028564453125,1.22705078125
-0.951416015625,-0.05029296875,1.25244140625
-0.982421875,-0.06640625,1.288330078125
-1.007080078125,-0.075927734375,1.331787109375
-1.015380859375,-0.07958984375,1.392578125
-1.025390625,-0.069580078125,1.470458984375
-1.0263671875,-0.06005859375,1.5576171875
-1.02490234375,-0.0419921875,1.647705078125
-1.021728515625,-0.028076171875,1.756591796875
-1.018798828125,0.00634765625,1.954833984375
-1.017333984375,0.023681640625,1.99993896484375
-1.01318359375,0.053466796875,1.99993896484375
-1.008056640625,0.073974609375,1.99993896484375
-1.003173828125,0.107177734375,1.99993896484375
-0.99169921875,0.132568359375,1.99993896484375
-0.97705078125,0.15234375,1.99993896484375
-0.944580078125,0.1640625,1.99993896484375
-0.9306640625,0.179931640625,1.99993896484375
-0.9013671875,0.19580078125,1.99993896484375
-0.870849609375,0.205810546875,1.99993896484375
-0.79296875,0.2255859375,1.99993896484375
-0.75830078125,0.23291015625,1.99993896484375
-0.728515625,0.2353515625,1.99993896484375
-0.697021484375,0.247802734375,1.99993896484375
-0.684326171875,0.248046875,1.99993896484375
-0.667236328125,0.2451171875,1.99993896484375
-0.674072265625,0.242919921875,1.99993896484375
-0.6875,0.23583984375,1.99993896484375
-0.697021484375,0.22265625,1.99993896484375
-0.70361328125,0.2080078125,1.99609375
-0.69189453125,0.19482421875,1.979736328125
-0.678466796875,0.171875,1.924560546875
-0.677734375,0.16748046875,1.880126953125
-0.681884765625,0.158935546875,1.844970703125
-0.683837890625,0.158203125,1.806640625
-0.68408203125,0.15185546875,1.7734375
-0.678466796875,0.146484375,1.744140625
-0.668212890625,0.1455078125,1.711181640625
-0.658935546875,0.139892578125,1.680419921875
-0.653564453125,0.14892578125,1.64404296875
-0.637451171875,0.144775390625,1.607177734375
-0.6201171875,0.140869140625,1.57470703125
-0.596435546875,0.1318359375,1.491455078125
-0.60009765625,0.111328125,1.43505859375
-0.5869140625,0.098388671875,1.3837890625
-0.583740234375,0.080810546875,1.329345703125
-0.570556640625,0.062744140625,1.277587890625
-0.548583984375,0.05322265625,1.2158203125
-0.5166015625,0.044921875,1.15869140625
-0.477294921875,0.037353515625,1.110107421875
-0.437255859375,0.035888671875,1.058837890625
-0.408203125,0.030029296875,1.0009765625
-0.3818359375,0.024169921875,0.948974609375
-0.351806640625,0.021728515625,0.899658203125
